"Status","Year","Parent_department","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wales Office","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Female","White","100","90","28620","25030"
"New entrant CS","2021","Welsh Government","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Male","White","60","50","27710","25030"
"New entrant CS","2022","Attorney General's Departments","Female","Asian","120","120","34770","26970"
"New entrant CS","2022","Attorney General's Departments","Female","Black","60","60","30940","26950"
"New entrant CS","2022","Attorney General's Departments","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Female","White","490","470","33240","26950"
"New entrant CS","2022","Attorney General's Departments","Male","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Male","White","200","200","37240","30830"
"New entrant CS","2022","Cabinet Office","Female","Asian","50","50","36400","32000"
"New entrant CS","2022","Cabinet Office","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Female","Unknown","540","530","36390","28000"
"New entrant CS","2022","Cabinet Office","Female","White","400","390","35990","32000"
"New entrant CS","2022","Cabinet Office","Male","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Male","Unknown","480","480","42590","28000"
"New entrant CS","2022","Cabinet Office","Male","White","330","330","41020","34550"
"New entrant CS","2022","Chancellor's other departments","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Charity Commission","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Female","White","40","40","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Male","White","50","50","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Asian","60","50","35150","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Black","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Unknown","150","150","30750","24780"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","White","490","480","33240","30410"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Asian","60","60","33730","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Unknown","150","150","29810","27380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","White","410","400","33150","31100"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","White","150","150","34740","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","White","130","130","36900","34020"
"New entrant CS","2022","Department for Education","Female","Asian","60","60","31550","29360"
"New entrant CS","2022","Department for Education","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Unknown","130","130","33500","30320"
"New entrant CS","2022","Department for Education","Female","White","420","410","34110","32870"
"New entrant CS","2022","Department for Education","Male","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Unknown","90","90","37530","36500"
"New entrant CS","2022","Department for Education","Male","White","240","240","36650","32870"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Asian","80","80","33540","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Black","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Unknown","450","430","28290","22430"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","White","1010","970","32860","29780"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Asian","70","70","34280","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Unknown","360","350","29830","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","White","740","730","33800","30220"
