"Status","Year","Region_ITL3","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","HM Prison and Probation Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","HM Courts and Tribunals Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Home Office (incl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Animal and Plant Health Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","HM Courts and Tribunals Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","HM Courts and Tribunals Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","HM Prison and Probation Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Maritime and Coastguard Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Valuation Office Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Department for Work and Pensions (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Insolvency Service","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Animal and Plant Health Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","HM Courts and Tribunals Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","HM Prison and Probation Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","HM Courts and Tribunals Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Home Office (incl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Valuation Office Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Department for Work and Pensions (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","HM Courts and Tribunals Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","HM Prison and Probation Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Home Office (incl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","30","30","[c]","[c]"
"Leaver Dept.","2021","Sunderland","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"Leaver Dept.","2021","Swansea","Crown Prosecution Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Department for Transport (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Driver and Vehicle Licensing Agency","West Wales and The Valleys","100","100","26970","21590"
"Leaver Dept.","2021","Swansea","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","HM Courts and Tribunals Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","HM Prison and Probation Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Legal Aid Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Welsh Government (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Home Office (incl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Cabinet Office (excl. agencies)","Inner London - East","50","50","49520","52500"
"Leaver Dept.","2021","Tower Hamlets","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Department for Work and Pensions (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Health and Safety Executive","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","HM Courts and Tribunals Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","HM Prison and Probation Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","HM Revenue and Customs (excl. agencies)","Inner London - East","80","80","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Ministry of Justice (excl. agencies)","Inner London - East","60","60","46210","40480"
"Leaver Dept.","2021","Tower Hamlets","Office of Gas and Electricity Markets","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Crown Prosecution Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","120","120","27610","27570"
"Leaver Dept.","2021","Tyneside","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Government Internal Audit Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","HM Prison and Probation Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","120","110","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Home Office (incl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Legal Aid Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Rural Payments Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Valuation Office Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","630","630","34640","32000"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Department for Work and Pensions (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","HM Prison and Probation Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Department for Work and Pensions (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","HM Courts and Tribunals Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Department for Work and Pensions (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","HM Courts and Tribunals Service","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","HM Prison and Probation Service","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Department for Work and Pensions (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","HM Prison and Probation Service","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Ministry of Justice (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Home Office (incl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Defence Equipment and Support","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Ministry of Justice (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Rural Payments Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Submarine Delivery Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Home Office (incl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Defence Science and Technology Laboratory","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Department for Work and Pensions (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","HM Revenue and Customs (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Animal and Plant Health Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
