"Status","Year","Region_ITL3","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Portsmouth","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Office for Standards in Education, Children's Services and Skills","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Welsh Government","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Office for Standards in Education, Children's Services and Skills","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scottish Government","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Charity Commission","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","HM Revenue and Customs","60-64","30","20","[c]","[c]"
"Leaver CS","2022","Sefton","HM Revenue and Customs","65+","40","20","[c]","[c]"
"Leaver CS","2022","Sefton","Home Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Home Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Home Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Office for Standards in Education, Children's Services and Skills","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Attorney General's Departments","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Education","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Education","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Education","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Levelling Up, Housing and Communities","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Work and Pensions","20-29","50","50","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","HM Revenue and Customs","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Home Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Home Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Home Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Office for Standards in Education, Children's Services and Skills","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Levelling Up, Housing and Communities","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Office for Standards in Education, Children's Services and Skills","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Department for Work and Pensions","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Department for Work and Pensions","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Department for Work and Pensions","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Estyn","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Home Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Home Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Home Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Charity Commission","40-49","[c]","[c]","[c]","[c]"
