"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Chancellor's other departments","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Asian","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Competition and Markets Authority","Heterosexual / straight","100","100","48690","41980"
"In post","2022","Asian","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","810","790","40130","38670"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","LGBO","40","40","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Undeclared","40","40","[c]","[c]"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","60","50","30910","26290"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Heterosexual / straight","150","150","44140","38020"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Heterosexual / straight","750","730","39660","36500"
"In post","2022","Asian","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education","Undeclared","40","40","[c]","[c]"
"In post","2022","Asian","Department for Education","Unknown","50","50","43900","40300"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs","Heterosexual / straight","420","410","36810","32560"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Heterosexual / straight","250","240","43640","38540"
"In post","2022","Asian","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Heterosexual / straight","280","270","40840","36340"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
