"Status","Year","Region_ITL1","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North West (England)","20-29","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Health and Safety Executive","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","HM Courts and Tribunals Service","100","90","20150","19930"
"New entrant CS","2021","North West (England)","20-29","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","HM Prison and Probation Service","260","250","22390","22850"
"New entrant CS","2021","North West (England)","20-29","HM Revenue and Customs (excl. agencies)","460","450","23270","20140"
"New entrant CS","2021","North West (England)","20-29","Home Office (incl. agencies)","130","130","23660","24880"
"New entrant CS","2021","North West (England)","20-29","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Ministry of Defence (excl. agencies)","50","50","22390","20920"
"New entrant CS","2021","North West (England)","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","National Crime Agency","80","80","28330","28840"
"New entrant CS","2021","North West (England)","20-29","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Public Health England","90","90","22040","19630"
"New entrant CS","2021","North West (England)","20-29","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","20-29","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Department for Education (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Department for Work and Pensions (excl. agencies)","580","570","26000","27570"
"New entrant CS","2021","North West (England)","30-39","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","HM Courts and Tribunals Service","50","50","21820","19930"
"New entrant CS","2021","North West (England)","30-39","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","HM Prison and Probation Service","120","120","22850","22850"
"New entrant CS","2021","North West (England)","30-39","HM Revenue and Customs (excl. agencies)","210","200","25850","20140"
"New entrant CS","2021","North West (England)","30-39","Home Office (incl. agencies)","80","70","29620","24880"
"New entrant CS","2021","North West (England)","30-39","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","National Crime Agency","70","60","32170","30640"
"New entrant CS","2021","North West (England)","30-39","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Public Health England","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","30-39","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Department for Work and Pensions (excl. agencies)","460","460","27000","27570"
"New entrant CS","2021","North West (England)","40-49","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","HM Prison and Probation Service","60","60","23540","22850"
"New entrant CS","2021","North West (England)","40-49","HM Revenue and Customs (excl. agencies)","140","130","27280","25560"
"New entrant CS","2021","North West (England)","40-49","Home Office (incl. agencies)","60","60","33610","27370"
"New entrant CS","2021","North West (England)","40-49","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Public Health England","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","40-49","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Department for Work and Pensions (excl. agencies)","390","390","25860","27570"
"New entrant CS","2021","North West (England)","50-59","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","HM Courts and Tribunals Service","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","HM Prison and Probation Service","60","50","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","HM Revenue and Customs (excl. agencies)","90","90","24530","20140"
"New entrant CS","2021","North West (England)","50-59","Home Office (incl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","50-59","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
