"Status","Year","Sexual_orientation","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Warwickshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Warwickshire","Unknown","50","50","24500","22390"
"In post","2021","Unknown","Warwickshire","White","80","70","27220","27570"
"In post","2021","Unknown","West Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Cumbria","Unknown","220","210","25000","21050"
"In post","2021","Unknown","West Cumbria","White","220","180","24610","21050"
"In post","2021","Unknown","West Essex","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Essex","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Kent","White","40","40","[c]","[c]"
"In post","2021","Unknown","West Lothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Lothian","Unknown","40","40","[c]","[c]"
"In post","2021","Unknown","West Lothian","White","90","80","30720","27570"
"In post","2021","Unknown","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Northamptonshire","Unknown","110","100","22870","20880"
"In post","2021","Unknown","West Northamptonshire","White","60","50","29100","27570"
"In post","2021","Unknown","West Surrey","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Surrey","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Surrey","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Surrey","Unknown","180","160","30420","27960"
"In post","2021","Unknown","West Surrey","White","130","110","34450","33040"
"In post","2021","Unknown","West Sussex (North East)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (North East)","Unknown","70","70","30280","27570"
"In post","2021","Unknown","West Sussex (North East)","White","40","40","[c]","[c]"
"In post","2021","Unknown","West Sussex (South West)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (South West)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Sussex (South West)","Unknown","190","170","30310","27570"
"In post","2021","Unknown","West Sussex (South West)","White","170","150","27460","27380"
"In post","2021","Unknown","Westminster","Asian","280","270","43590","39090"
"In post","2021","Unknown","Westminster","Black","220","210","38630","34160"
"In post","2021","Unknown","Westminster","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Westminster","Mixed","80","80","49280","44080"
"In post","2021","Unknown","Westminster","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Unknown","Westminster","Undeclared","190","180","46710","42410"
"In post","2021","Unknown","Westminster","Unknown","9640","9470","46400","40600"
"In post","2021","Unknown","Westminster","White","1470","1390","51360","52040"
"In post","2021","Unknown","Wiltshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wiltshire","Undeclared","150","150","41020","37320"
"In post","2021","Unknown","Wiltshire","Unknown","450","430","37270","31420"
"In post","2021","Unknown","Wiltshire","White","390","360","41170","39650"
"In post","2021","Unknown","Wirral","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wirral","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wirral","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wirral","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wirral","Undeclared","40","30","[c]","[c]"
"In post","2021","Unknown","Wirral","Unknown","240","220","24490","22350"
"In post","2021","Unknown","Wirral","White","360","300","25330","22350"
"In post","2021","Unknown","Wolverhampton","Asian","40","30","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wolverhampton","Unknown","70","60","24580","21760"
"In post","2021","Unknown","Wolverhampton","White","110","90","24590","26750"
"In post","2021","Unknown","Worcestershire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Worcestershire","Unknown","220","210","26730","24920"
"In post","2021","Unknown","Worcestershire","White","180","160","28500","27570"
"In post","2021","Unknown","York","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","York","Unknown","380","350","30130","26350"
"In post","2021","Unknown","York","White","150","140","40590","36970"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","Asian","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Aberdeen City and Aberdeenshire","White","1070","1010","37910","31540"
"In post","2022","Heterosexual / straight","Angus and Dundee City","Asian","50","50","27040","22140"
"In post","2022","Heterosexual / straight","Angus and Dundee City","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Angus and Dundee City","White","1280","1210","28220","27230"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Antrim and Newtownabbey","White","160","160","25190","20560"
"In post","2022","Heterosexual / straight","Ards and North Down","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Ards and North Down","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Ards and North Down","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Ards and North Down","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Ards and North Down","White","190","180","27500","21920"
"In post","2022","Heterosexual / straight","Armagh City, Banbridge and Craigavon","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Armagh City, Banbridge and Craigavon","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Armagh City, Banbridge and Craigavon","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Armagh City, Banbridge and Craigavon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","Asian","140","130","31180","31060"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","Black","120","110","32410","31060"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barking & Dagenham and Havering","White","190","170","31910","31060"
"In post","2022","Heterosexual / straight","Barnet","Asian","350","330","36800","32090"
"In post","2022","Heterosexual / straight","Barnet","Black","200","190","33450","31060"
"In post","2022","Heterosexual / straight","Barnet","Mixed","70","70","34780","31060"
"In post","2022","Heterosexual / straight","Barnet","Other ethnicity","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnet","White","520","490","40840","36290"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Barnsley, Doncaster and Rotherham","White","2090","1870","27870","27570"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","360","350","35680","33200"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","270","260","34560","34000"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","180","170","36560","32890"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","50","50","38060","39550"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","70","70","35910","32580"
"In post","2022","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","White","9750","9340","38520","35630"
"In post","2022","Heterosexual / straight","Bedford","Asian","80","70","28140","27570"
"In post","2022","Heterosexual / straight","Bedford","Black","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Bedford","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Bedford","White","460","430","31350","28480"
"In post","2022","Heterosexual / straight","Belfast","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Belfast","Black","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Belfast","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Belfast","White","1940","1830","31830","28840"
"In post","2022","Heterosexual / straight","Berkshire","Asian","260","240","30940","29290"
"In post","2022","Heterosexual / straight","Berkshire","Black","90","80","31180","29290"
"In post","2022","Heterosexual / straight","Berkshire","Mixed","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Berkshire","White","1510","1450","35510","33000"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","Asian","100","90","31540","31060"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","Black","260","250","31730","31060"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","Mixed","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","Unknown","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Bexley and Greenwich","White","740","710","32990","31890"
"In post","2022","Heterosexual / straight","Birmingham","Asian","2500","2370","28530","26700"
"In post","2022","Heterosexual / straight","Birmingham","Black","740","700","29450","27570"
"In post","2022","Heterosexual / straight","Birmingham","Mixed","250","240","29850","27570"
"In post","2022","Heterosexual / straight","Birmingham","Other ethnicity","80","80","31210","26820"
"In post","2022","Heterosexual / straight","Birmingham","Undeclared","120","110","28410","27570"
"In post","2022","Heterosexual / straight","Birmingham","Unknown","110","100","34640","30450"
"In post","2022","Heterosexual / straight","Birmingham","White","4730","4420","34770","30450"
"In post","2022","Heterosexual / straight","Blackburn with Darwen","Asian","110","90","26420","27570"
