"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Land Registry","East Midlands (England)","80","80","26410","22600"
"New entrant CS","2022","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","50","50","33870","30600"
"New entrant CS","2022","HM Land Registry","North East (England)","50","40","[c]","[c]"
"New entrant CS","2022","HM Land Registry","North West (England)","80","80","26010","22600"
"New entrant CS","2022","HM Land Registry","South West (England)","130","120","26610","22600"
"New entrant CS","2022","HM Land Registry","Wales","50","40","[c]","[c]"
"New entrant CS","2022","HM Land Registry","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","East Midlands (England)","560","550","27110","26590"
"New entrant CS","2022","HM Revenue and Customs","East of England","70","70","26570","26590"
"New entrant CS","2022","HM Revenue and Customs","London","770","760","36200","37610"
"New entrant CS","2022","HM Revenue and Customs","North East (England)","1190","1160","25250","21750"
"New entrant CS","2022","HM Revenue and Customs","North West (England)","2100","2040","25730","21250"
"New entrant CS","2022","HM Revenue and Customs","Northern Ireland","440","430","26750","26590"
"New entrant CS","2022","HM Revenue and Customs","Scotland","920","890","25440","21250"
"New entrant CS","2022","HM Revenue and Customs","South East (England)","120","120","28670","26590"
"New entrant CS","2022","HM Revenue and Customs","South West (England)","210","210","28190","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Wales","500","490","25740","21250"
"New entrant CS","2022","HM Revenue and Customs","West Midlands (England)","780","770","26720","26590"
"New entrant CS","2022","HM Revenue and Customs","Yorkshire and The Humber","840","810","26030","25000"
"New entrant CS","2022","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","London","270","270","35540","28500"
"New entrant CS","2022","HM Treasury","North East (England)","60","60","35420","29320"
"New entrant CS","2022","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","East of England","110","90","27060","24880"
"New entrant CS","2022","Home Office","London","870","850","34820","28650"
"New entrant CS","2022","Home Office","North East (England)","90","80","26260","24880"
"New entrant CS","2022","Home Office","North West (England)","460","450","28240","24880"
"New entrant CS","2022","Home Office","Northern Ireland","50","40","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Scotland","170","160","26380","24880"
"New entrant CS","2022","Home Office","South East (England)","310","280","26150","24880"
"New entrant CS","2022","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Wales","60","60","26320","24880"
"New entrant CS","2022","Home Office","West Midlands (England)","100","100","25750","24880"
"New entrant CS","2022","Home Office","Yorkshire and The Humber","300","280","28720","24880"
"New entrant CS","2022","Ministry of Defence","East Midlands (England)","180","170","28510","26350"
"New entrant CS","2022","Ministry of Defence","East of England","300","300","30330","26350"
"New entrant CS","2022","Ministry of Defence","London","310","310","35650","33000"
"New entrant CS","2022","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","North West (England)","180","170","27450","21860"
"New entrant CS","2022","Ministry of Defence","Northern Ireland","40","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Scotland","330","320","28900","25000"
"New entrant CS","2022","Ministry of Defence","South East (England)","910","890","30330","26350"
"New entrant CS","2022","Ministry of Defence","South West (England)","2130","2080","30730","27500"
"New entrant CS","2022","Ministry of Defence","Unknown","180","170","23230","16190"
"New entrant CS","2022","Ministry of Defence","Wales","60","60","24980","21170"
"New entrant CS","2022","Ministry of Defence","West Midlands (England)","200","200","29900","26350"
"New entrant CS","2022","Ministry of Defence","Yorkshire and The Humber","120","120","29540","26350"
"New entrant CS","2022","Ministry of Justice","East Midlands (England)","1660","1570","24990","23140"
"New entrant CS","2022","Ministry of Justice","East of England","1710","1620","26050","24800"
"New entrant CS","2022","Ministry of Justice","London","2730","2660","32560","30520"
"New entrant CS","2022","Ministry of Justice","North East (England)","910","890","26270","23170"
"New entrant CS","2022","Ministry of Justice","North West (England)","2390","2260","26040","23170"
"New entrant CS","2022","Ministry of Justice","Scotland","90","90","27880","20970"
"New entrant CS","2022","Ministry of Justice","South East (England)","2340","2240","27220","26140"
"New entrant CS","2022","Ministry of Justice","South West (England)","1410","1320","25580","23170"
"New entrant CS","2022","Ministry of Justice","Unknown","300","260","27180","24520"
"New entrant CS","2022","Ministry of Justice","Wales","850","830","24510","23140"
"New entrant CS","2022","Ministry of Justice","West Midlands (England)","1980","1850","25330","23140"
"New entrant CS","2022","Ministry of Justice","Yorkshire and The Humber","1810","1730","26230","23170"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","170","170","41180","37560"
"New entrant CS","2022","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","100","100","34470","34140"
"New entrant CS","2022","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","50","50","34030","32770"
"New entrant CS","2022","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","50","50","33990","32770"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","50","50","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","250","240","39240","32320"
"New entrant CS","2022","Office of Gas and Electricity Markets","Scotland","200","190","30760","25000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","60","60","36990","38000"
"New entrant CS","2022","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Scotland","4510","4390","29740","27230"
"New entrant CS","2022","The National Archives","London","100","90","31970","28040"
"New entrant CS","2022","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","120","120","43100","37000"
"New entrant CS","2022","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
