"Status","Year","Responsibility_level","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","South West Wales","West Wales and The Valleys","440","400","27590","27570"
"In post","2021","EO","Southampton","Hampshire and Isle of Wight","410","380","26830","27370"
"In post","2021","EO","Southend-on-Sea","Essex","390","350","27730","28130"
"In post","2021","EO","Staffordshire CC","Shropshire and Staffordshire","1070","1000","28260","27570"
"In post","2021","EO","Stoke-on-Trent","Shropshire and Staffordshire","410","370","26300","27570"
"In post","2021","EO","Suffolk","East Anglia","1230","1150","27320","27570"
"In post","2021","EO","Sunderland","Northumberland and Tyne and Wear","1420","1270","27140","27570"
"In post","2021","EO","Swansea","West Wales and The Valleys","1690","1560","27010","26780"
"In post","2021","EO","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","170","150","27230","27570"
"In post","2021","EO","Telford and Wrekin","Shropshire and Staffordshire","560","510","26840","27570"
"In post","2021","EO","Thurrock","Essex","220","200","27350","27370"
"In post","2021","EO","Torbay","Devon","120","100","27310","27570"
"In post","2021","EO","Tower Hamlets","Inner London - East","1020","980","29230","29570"
"In post","2021","EO","Tyneside","Northumberland and Tyne and Wear","3920","3600","26250","25560"
"In post","2021","EO","Unknown","Unknown","590","550","28030","27570"
"In post","2021","EO","Wakefield","West Yorkshire","510","460","29400","27570"
"In post","2021","EO","Walsall","West Midlands","250","220","27280","27570"
"In post","2021","EO","Wandsworth","Inner London - West","180","180","33390","31530"
"In post","2021","EO","Warrington","Cheshire","1010","980","30460","28860"
"In post","2021","EO","Warwickshire","Herefordshire, Worcestershire and Warwickshire","440","410","25780","27570"
"In post","2021","EO","West Cumbria","Cumbria","270","250","27160","27380"
"In post","2021","EO","West Essex","Essex","420","360","27950","27370"
"In post","2021","EO","West Kent","Kent","110","100","28870","29290"
"In post","2021","EO","West Lothian","Eastern Scotland","180","160","28290","27570"
"In post","2021","EO","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","280","260","27210","27570"
"In post","2021","EO","West Surrey","Surrey, East and West Sussex","550","510","29170","29290"
"In post","2021","EO","West Sussex (North East)","Surrey, East and West Sussex","770","670","28080","27570"
"In post","2021","EO","West Sussex (South West)","Surrey, East and West Sussex","450","400","27460","27570"
"In post","2021","EO","Westminster","Inner London - West","6500","6330","29000","28700"
"In post","2021","EO","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","1240","1180","26730","26670"
"In post","2021","EO","Wirral","Merseyside","750","660","27350","27570"
"In post","2021","EO","Wolverhampton","West Midlands","380","340","27290","27570"
"In post","2021","EO","Worcestershire","Herefordshire, Worcestershire and Warwickshire","510","480","28020","27570"
"In post","2021","EO","York","North Yorkshire","510","480","26690","26670"
"In post","2021","G6/G7","Aberdeen City and Aberdeenshire","North Eastern Scotland","130","130","66530","61010"
"In post","2021","G6/G7","Angus and Dundee City","Eastern Scotland","70","70","61750","61010"
"In post","2021","G6/G7","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Barnet","Outer London - West and North West","310","300","60050","56490"
"In post","2021","G6/G7","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","1920","1870","57400","55220"
"In post","2021","G6/G7","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Belfast","Northern Ireland","210","210","54770","52580"
"In post","2021","G6/G7","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","290","280","56950","54540"
"In post","2021","G6/G7","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Birmingham","West Midlands","1150","1100","57620","54200"
"In post","2021","G6/G7","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Blackpool","Lancashire","420","400","55530","52730"
"In post","2021","G6/G7","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Bradford","West Yorkshire","180","170","54880","52580"
"In post","2021","G6/G7","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Brighton and Hove","Surrey, East and West Sussex","70","60","59430","60350"
"In post","2021","G6/G7","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","1430","1340","56600","53830"
"In post","2021","G6/G7","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","70","70","64150","59540"
"In post","2021","G6/G7","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Cambridgeshire CC","East Anglia","310","290","60520","57110"
"In post","2021","G6/G7","Camden and City of London","Inner London - West","600","570","67710","60070"
"In post","2021","G6/G7","Cardiff and Vale of Glamorgan","East Wales","1350","1290","59620","60830"
"In post","2021","G6/G7","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Central Hampshire","Hampshire and Isle of Wight","950","910","53350","53500"
"In post","2021","G6/G7","Central Valleys","West Wales and The Valleys","170","170","62270","60830"
"In post","2021","G6/G7","Cheshire East","Cheshire","40","40","[c]","[c]"
"In post","2021","G6/G7","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","City of Edinburgh","Eastern Scotland","2290","2190","61730","61010"
"In post","2021","G6/G7","Clackmannanshire and Fife","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","G6/G7","Conwy and Denbighshire","West Wales and The Valleys","70","70","61550","60830"
"In post","2021","G6/G7","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","50","40","58500","54990"
"In post","2021","G6/G7","Coventry","West Midlands","540","530","54700","50630"
"In post","2021","G6/G7","Croydon","Outer London - South","1590","1540","63460","61000"
"In post","2021","G6/G7","Darlington","Tees Valley and Durham","190","190","54080","50630"
"In post","2021","G6/G7","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Devon CC","Devon","680","640","53650","49960"
"In post","2021","G6/G7","Dorset CC","Dorset and Somerset","60","60","61970","60520"
"In post","2021","G6/G7","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Durham CC","Tees Valley and Durham","110","100","59670","56750"
"In post","2021","G6/G7","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Cumbria","Cumbria","60","50","53310","51470"
"In post","2021","G6/G7","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","50","40","[c]","[c]"
"In post","2021","G6/G7","East Kent","Kent","100","100","56720","52580"
"In post","2021","G6/G7","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","East Sussex CC","Surrey, East and West Sussex","40","40","[c]","[c]"
"In post","2021","G6/G7","Essex Haven Gateway","Essex","40","40","[c]","[c]"
"In post","2021","G6/G7","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Falkirk","Eastern Scotland","50","40","[c]","[c]"
"In post","2021","G6/G7","Flintshire and Wrexham","East Wales","70","70","56760","55610"
"In post","2021","G6/G7","Glasgow City","West Central Scotland","1270","1240","60460","61010"
"In post","2021","G6/G7","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2021","G6/G7","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Greater Manchester South West","Greater Manchester","630","610","55950","52580"
"In post","2021","G6/G7","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Hackney and Newham","Inner London - East","290","270","63050","59160"
"In post","2021","G6/G7","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Harrow and Hillingdon","Outer London - West and North West","80","80","61830","59160"
"In post","2021","G6/G7","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Heart of Essex","Essex","100","90","60740","59910"
"In post","2021","G6/G7","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Hertfordshire","Bedfordshire and Hertfordshire","280","270","60300","59730"
"In post","2021","G6/G7","Hounslow and Richmond upon Thames","Outer London - West and North West","150","140","56110","53600"
"In post","2021","G6/G7","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","40","40","[c]","[c]"
"In post","2021","G6/G7","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","60","60","57880","55610"
"In post","2021","G6/G7","Lambeth","Inner London - East","850","810","61260","59160"
"In post","2021","G6/G7","Lancaster and Wyre","Lancashire","40","30","[c]","[c]"
"In post","2021","G6/G7","Leeds","West Yorkshire","1680","1610","55480","52580"
"In post","2021","G6/G7","Leicester","Leicestershire, Rutland and Northamptonshire","110","100","54290","52580"
"In post","2021","G6/G7","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","60","60","65970","60470"
"In post","2021","G6/G7","Lewisham and Southwark","Inner London - East","50","50","61810","60300"
"In post","2021","G6/G7","Lincolnshire","Lincolnshire","80","70","59080","55270"
"In post","2021","G6/G7","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Liverpool","Merseyside","890","860","55040","52580"
"In post","2021","G6/G7","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Manchester","Greater Manchester","1420","1370","56970","52920"
"In post","2021","G6/G7","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mid Kent","Kent","30","30","[c]","[c]"
"In post","2021","G6/G7","Mid Lancashire","Lancashire","290","270","56090","52960"
"In post","2021","G6/G7","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","170","160","61650","58290"
"In post","2021","G6/G7","Monmouthshire and Newport","East Wales","970","930","55060","55440"
"In post","2021","G6/G7","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","North Hampshire","Hampshire and Isle of Wight","100","90","72010","76050"
