"Status","Year","Region_ITL3","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Berkshire","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","London","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","London","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","London","Ministry of Justice","140","140","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Attorney General's Departments","30","30","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department for Work and Pensions","160","140","27820","27570"
"Leaver CS","2022","Birmingham","West Midlands (England)","Department of Health and Social Care","130","110","43070","37190"
"Leaver CS","2022","Birmingham","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","HM Revenue and Customs","260","220","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Ministry of Justice","280","270","25580","20970"
"Leaver CS","2022","Birmingham","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","West Midlands (England)","Water Services Regulation Authority","50","50","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","North West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","North West (England)","Department for Work and Pensions","400","360","26220","21260"
"Leaver CS","2022","Blackpool","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Yorkshire and The Humber","Department for Work and Pensions","90","80","25720","27570"
"Leaver CS","2022","Bradford","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Yorkshire and The Humber","HM Revenue and Customs","170","130","[c]","[c]"
"Leaver CS","2022","Bradford","Yorkshire and The Humber","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","East of England","Ministry of Justice","90","90","[c]","[c]"
"Leaver CS","2022","Brent","London","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","London","Department for Work and Pensions","50","50","31010","31060"
"Leaver CS","2022","Brent","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","London","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Department for Environment, Food and Rural Affairs","60","60","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Department for Levelling Up, Housing and Communities","50","50","35020","26400"
"Leaver CS","2022","Bristol, City of","South West (England)","Department for Transport","30","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Department for Work and Pensions","90","70","25880","27570"
"Leaver CS","2022","Bristol, City of","South West (England)","Department of Health and Social Care","60","60","43520","36690"
"Leaver CS","2022","Bristol, City of","South West (England)","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Ministry of Justice","150","140","22890","20970"
"Leaver CS","2022","Bristol, City of","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","London","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","London","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Bromley","London","Ministry of Justice","30","30","[c]","[c]"
"Leaver CS","2022","Bromley","London","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","South East (England)","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","South East (England)","Ministry of Defence","60","60","30870","29200"
"Leaver CS","2022","Buckinghamshire","South East (England)","Ministry of Justice","110","100","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Department for Work and Pensions","80","70","28030","27570"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","HM Revenue and Customs","60","50","23580","22040"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Department of Health and Social Care","130","110","41950","37460"
"Leaver CS","2022","Cambridgeshire CC","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Ministry of Defence","110","100","37350","33300"
"Leaver CS","2022","Cambridgeshire CC","East of England","Ministry of Justice","140","130","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Ministry of Justice","100","90","27060","23720"
"Leaver CS","2022","Camden and City of London","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","London","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Wales","Department for Business, Energy and Industrial Strategy","100","90","30330","24800"
