"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Buckinghamshire","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","South East (England)","480","460","38770","37280"
"In post","2022","Buckinghamshire","Unknown","South East (England)","70","60","30670","31980"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Scotland","80","70","25720","24020"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Scotland","80","70","30030","28980"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Scotland","40","30","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","Yorkshire and The Humber","190","150","20990","21260"
"In post","2022","Calderdale and Kirklees","EO","Yorkshire and The Humber","590","530","27380","27570"
"In post","2022","Calderdale and Kirklees","G6/G7","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","Yorkshire and The Humber","80","70","35500","32830"
"In post","2022","Calderdale and Kirklees","Unknown","Yorkshire and The Humber","180","160","28930","28200"
"In post","2022","Cambridgeshire CC","AA/AO","East of England","1170","1090","25970","24210"
"In post","2022","Cambridgeshire CC","EO","East of England","740","710","28540","27380"
"In post","2022","Cambridgeshire CC","G6/G7","East of England","260","250","58650","54540"
"In post","2022","Cambridgeshire CC","SCS","East of England","40","30","[c]","[c]"
"In post","2022","Cambridgeshire CC","SEO/HEO","East of England","1120","1080","37310","35630"
"In post","2022","Cambridgeshire CC","Unknown","East of England","160","150","29330","28200"
"In post","2022","Camden and City of London","AA/AO","London","700","670","24310","23720"
"In post","2022","Camden and City of London","EO","London","450","430","29660","28930"
"In post","2022","Camden and City of London","G6/G7","London","400","380","71020","63540"
"In post","2022","Camden and City of London","SCS","London","[c]","[c]","[c]","[c]"
"In post","2022","Camden and City of London","SEO/HEO","London","480","460","39970","38080"
"In post","2022","Camden and City of London","Unknown","London","50","50","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","AA/AO","Wales","3030","2740","22090","21250"
"In post","2022","Cardiff and Vale of Glamorgan","EO","Wales","2980","2800","27250","26820"
"In post","2022","Cardiff and Vale of Glamorgan","G6/G7","Wales","1500","1440","59480","61440"
"In post","2022","Cardiff and Vale of Glamorgan","SCS","Wales","210","210","87970","81120"
"In post","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Wales","3880","3720","37550","37480"
"In post","2022","Cardiff and Vale of Glamorgan","Unknown","Wales","330","320","30170","28200"
"In post","2022","Causeway Coast and Glens","AA/AO","Northern Ireland","60","60","20620","20560"
"In post","2022","Causeway Coast and Glens","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","AA/AO","East of England","120","120","21050","21170"
"In post","2022","Central Bedfordshire","EO","East of England","130","130","28050","27110"
"In post","2022","Central Bedfordshire","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","SEO/HEO","East of England","160","160","37320","36300"
"In post","2022","Central Hampshire","AA/AO","South East (England)","760","730","23430","21260"
"In post","2022","Central Hampshire","EO","South East (England)","730","690","27440","26670"
"In post","2022","Central Hampshire","G6/G7","South East (England)","990","940","54810","54040"
"In post","2022","Central Hampshire","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","SEO/HEO","South East (England)","1800","1750","36240","36460"
"In post","2022","Central Hampshire","Unknown","South East (England)","30","30","[c]","[c]"
"In post","2022","Central Valleys","AA/AO","Wales","570","510","21650","21260"
"In post","2022","Central Valleys","EO","Wales","1150","1070","27670","27570"
"In post","2022","Central Valleys","G6/G7","Wales","170","160","62900","61440"
"In post","2022","Central Valleys","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","SEO/HEO","Wales","630","610","39330","38160"
"In post","2022","Central Valleys","Unknown","Wales","140","130","29630","28200"
"In post","2022","Cheshire East","AA/AO","North West (England)","500","450","22870","21300"
"In post","2022","Cheshire East","EO","North West (England)","290","270","27380","27570"
"In post","2022","Cheshire East","G6/G7","North West (England)","90","80","58180","55610"
"In post","2022","Cheshire East","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","SEO/HEO","North West (England)","260","250","36850","34360"
"In post","2022","Cheshire East","Unknown","North West (England)","90","90","28940","26410"
"In post","2022","Cheshire West and Chester","AA/AO","North West (England)","130","120","21100","21260"
"In post","2022","Cheshire West and Chester","EO","North West (England)","180","160","27170","27570"
"In post","2022","Cheshire West and Chester","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","SEO/HEO","North West (England)","50","40","[c]","[c]"
"In post","2022","Cheshire West and Chester","Unknown","North West (England)","130","120","28880","26310"
"In post","2022","Chorley and West Lancashire","AA/AO","North West (England)","780","710","25540","24730"
"In post","2022","Chorley and West Lancashire","EO","North West (England)","300","270","29820","27570"
"In post","2022","Chorley and West Lancashire","G6/G7","North West (England)","40","40","[c]","[c]"
"In post","2022","Chorley and West Lancashire","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","SEO/HEO","North West (England)","240","230","39020","38160"
"In post","2022","Chorley and West Lancashire","Unknown","North West (England)","70","70","31290","32690"
"In post","2022","City of Edinburgh","AA/AO","Scotland","3020","2860","23090","22140"
"In post","2022","City of Edinburgh","EO","Scotland","2770","2640","29070","27940"
"In post","2022","City of Edinburgh","G6/G7","Scotland","2580","2460","62660","62170"
"In post","2022","City of Edinburgh","SCS","Scotland","240","230","89890","83230"
"In post","2022","City of Edinburgh","SEO/HEO","Scotland","5100","4890","39200","39520"
"In post","2022","City of Edinburgh","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","AA/AO","Scotland","460","420","22980","21640"
"In post","2022","Clackmannanshire and Fife","EO","Scotland","530","490","30030","27570"
"In post","2022","Clackmannanshire and Fife","G6/G7","Scotland","50","40","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","SEO/HEO","Scotland","270","250","38130","37240"
"In post","2022","Clackmannanshire and Fife","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","AA/AO","Wales","120","110","22720","22960"
"In post","2022","Conwy and Denbighshire","EO","Wales","200","180","27820","27570"
"In post","2022","Conwy and Denbighshire","G6/G7","Wales","80","80","61500","61440"
"In post","2022","Conwy and Denbighshire","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","SEO/HEO","Wales","240","230","40890","38160"
"In post","2022","Conwy and Denbighshire","Unknown","Wales","90","80","28970","26310"
"In post","2022","Cornwall and Isles of Scilly","AA/AO","South West (England)","720","650","21200","21260"
"In post","2022","Cornwall and Isles of Scilly","EO","South West (England)","590","540","27320","27570"
"In post","2022","Cornwall and Isles of Scilly","G6/G7","South West (England)","90","80","58730","55610"
"In post","2022","Cornwall and Isles of Scilly","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","SEO/HEO","South West (England)","270","260","35550","33820"
"In post","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","100","90","29380","26310"
"In post","2022","Coventry","AA/AO","West Midlands (England)","280","250","21330","21260"
"In post","2022","Coventry","EO","West Midlands (England)","540","500","27090","27130"
"In post","2022","Coventry","G6/G7","West Midlands (England)","600","590","54270","50630"
"In post","2022","Coventry","SCS","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Coventry","SEO/HEO","West Midlands (England)","990","960","34810","36500"
"In post","2022","Coventry","Unknown","West Midlands (England)","100","90","29630","27700"
"In post","2022","Croydon","AA/AO","London","1630","1480","25010","25630"
"In post","2022","Croydon","EO","London","2780","2630","29940","29370"
"In post","2022","Croydon","G6/G7","London","1880","1820","64270","62120"
"In post","2022","Croydon","SCS","London","100","100","88730","82290"
"In post","2022","Croydon","SEO/HEO","London","4050","3910","39750","37930"
"In post","2022","Croydon","Unknown","London","130","120","33970","33700"
"In post","2022","Darlington","AA/AO","North East (England)","110","90","21590","21250"
"In post","2022","Darlington","EO","North East (England)","220","210","26220","26000"
"In post","2022","Darlington","G6/G7","North East (England)","310","300","54050","50420"
"In post","2022","Darlington","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","SEO/HEO","North East (England)","590","570","34040","35990"
"In post","2022","Darlington","Unknown","North East (England)","70","70","26540","24090"
"In post","2022","Derby","AA/AO","East Midlands (England)","500","440","22070","21260"
"In post","2022","Derby","EO","East Midlands (England)","290","260","27710","27570"
"In post","2022","Derby","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","SEO/HEO","East Midlands (England)","60","60","36200","34290"
"In post","2022","Derby","Unknown","East Midlands (England)","230","210","29660","28200"
"In post","2022","Derry City and Strabane","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","AA/AO","South West (England)","1870","1660","22480","21260"
"In post","2022","Devon CC","EO","South West (England)","1260","1140","27290","27570"
"In post","2022","Devon CC","G6/G7","South West (England)","820","770","53840","49860"
"In post","2022","Devon CC","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","SEO/HEO","South West (England)","1560","1470","37210","37420"
"In post","2022","Devon CC","Unknown","South West (England)","150","140","29770","28200"
"In post","2022","Dorset","AA/AO","South West (England)","960","900","24150","22600"
"In post","2022","Dorset","EO","South West (England)","590","550","27950","27130"
"In post","2022","Dorset","G6/G7","South West (England)","90","80","61390","59460"
"In post","2022","Dorset","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","SEO/HEO","South West (England)","500","480","37240","36360"
"In post","2022","Dorset","Unknown","South West (England)","70","60","28440","24800"
"In post","2022","Dudley","AA/AO","West Midlands (England)","490","410","21130","21260"
"In post","2022","Dudley","EO","West Midlands (England)","440","390","27360","27570"
"In post","2022","Dudley","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","SEO/HEO","West Midlands (England)","90","90","34760","34290"
"In post","2022","Dudley","Unknown","West Midlands (England)","70","60","29670","28200"
"In post","2022","Dumfries and Galloway","AA/AO","Scotland","230","220","24490","24020"
"In post","2022","Dumfries and Galloway","EO","Scotland","220","200","31020","30040"
"In post","2022","Dumfries and Galloway","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","SEO/HEO","Scotland","90","90","38900","38580"
"In post","2022","Durham","AA/AO","North East (England)","3210","2830","23650","22010"
"In post","2022","Durham","EO","North East (England)","1310","1190","27670","27130"
"In post","2022","Durham","G6/G7","North East (England)","170","170","59440","57060"
"In post","2022","Durham","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","SEO/HEO","North East (England)","820","770","37260","36260"
