"Status","Year","Region_ITL3","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Coventry","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Legal","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","No function","West Midlands","200","200","30510","27570"
"New entrant CS","2022","Coventry","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Counter Fraud","Outer London - South","50","50","[c]","[c]"
"New entrant CS","2022","Croydon","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","No function","Outer London - South","320","320","31220","30750"
"New entrant CS","2022","Croydon","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Property","Outer London - South","30","30","[c]","[c]"
"New entrant CS","2022","Croydon","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","Outer London - South","410","400","36450","28650"
"New entrant CS","2022","Darlington","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","No function","Tees Valley and Durham","170","160","32280","29320"
"New entrant CS","2022","Darlington","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","No function","Derbyshire and Nottinghamshire","190","170","24960","23170"
"New entrant CS","2022","Derby","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Commercial","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Communications","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Digital, Data & Technology","Devon","140","140","25180","24320"
"New entrant CS","2022","Devon CC","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Grants Management","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Legal","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","No function","Devon","330","320","26080","23140"
"New entrant CS","2022","Devon CC","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Security","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Unknown","Devon","30","30","[c]","[c]"
"New entrant CS","2022","Dorset","Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","No function","Dorset and Somerset","180","170","24790","23140"
"New entrant CS","2022","Dorset","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Debt","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","Dudley","No function","West Midlands","70","70","26490","23630"
"New entrant CS","2022","Dudley","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Digital, Data & Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","No function","Tees Valley and Durham","410","400","24630","23140"
"New entrant CS","2022","Durham","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Property","Tees Valley and Durham","150","150","22790","22010"
"New entrant CS","2022","Durham","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","No function","Outer London - West and North West","80","70","33950","31060"
"New entrant CS","2022","Ealing","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Counter Fraud","Southern Scotland","60","60","22220","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","No function","Southern Scotland","40","40","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Counter Fraud","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Finance","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","No function","Cumbria","100","100","27960","24860"
"New entrant CS","2022","East Cumbria","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","No function","Derbyshire and Nottinghamshire","60","60","27310","26310"
"New entrant CS","2022","East Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","No function","West Central Scotland","90","90","22180","21260"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Security","West Central Scotland","90","90","24920","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","West Central Scotland","40","40","[c]","[c]"
"New entrant CS","2022","East Kent","Commercial","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Counter Fraud","Kent","80","80","25540","24250"
"New entrant CS","2022","East Kent","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","No function","Kent","150","140","26460","24250"
"New entrant CS","2022","East Kent","Property","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","Kent","190","180","25010","24880"
"New entrant CS","2022","East Lancashire","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","No function","Lancashire","80","70","27780","27310"
"New entrant CS","2022","East Lancashire","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Communications","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","No function","Merseyside","150","140","28760","26310"
"New entrant CS","2022","East Merseyside","Property","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","No function","East Yorkshire and Northern Lincolnshire","230","230","24020","23140"
"New entrant CS","2022","East Riding of Yorkshire","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","No function","Surrey, East and West Sussex","180","170","29270","31020"
"New entrant CS","2022","East Surrey","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Digital, Data & Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","No function","Surrey, East and West Sussex","250","250","24690","21260"
"New entrant CS","2022","East Sussex CC","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
