"Status","Year","Function_of_post","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","50-59","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Kent","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Glasgow City","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Greater Manchester South West","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Hackney and Newham","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Harrow and Hillingdon","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Leeds","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Leicester","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Liverpool","90","80","27940","25040"
"Leaver CS","2022","Unknown","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Manchester","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Mid Lancashire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Nottingham","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Oxfordshire CC","60","60","24510","20970"
"Leaver CS","2022","Unknown","50-59","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Portsmouth","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Sefton","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Sheffield","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South Lanarkshire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Sunderland","60","40","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Tyneside","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Westminster","110","70","57110","53280"
"Leaver CS","2022","Unknown","50-59","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Birmingham","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Bradford","30","20","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Cardiff and Vale of Glamorgan","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","City of Edinburgh","130","120","48630","47250"
"Leaver CS","2022","Unknown","60-64","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Croydon","80","70","37630","34710"
"Leaver CS","2022","Unknown","60-64","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Glasgow City","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Greater Manchester South West","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Hackney and Newham","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Harrow and Hillingdon","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Leeds","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Leicester","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Liverpool","70","50","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Manchester","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Nottingham","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Oxfordshire CC","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Portsmouth","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Sefton","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","South Lanarkshire","50","30","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Sunderland","70","40","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Tyneside","120","80","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Unknown","60","50","43320","38310"
"Leaver CS","2022","Unknown","60-64","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Westminster","110","70","57760","46200"
"Leaver CS","2022","Unknown","60-64","Wiltshire","30","30","[c]","[c]"
