"Status","Year","Region_ITL2","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Highlands and Islands","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","Female","1060","1030","37220","32260"
"New entrant CS","2022","Inner London - East","Heterosexual / straight","Male","760","750","38500","32330"
"New entrant CS","2022","Inner London - East","LGBO","Female","100","100","37440","33120"
"New entrant CS","2022","Inner London - East","LGBO","Male","100","90","38840","33400"
"New entrant CS","2022","Inner London - East","Undeclared","Female","130","120","37830","32330"
"New entrant CS","2022","Inner London - East","Undeclared","Male","80","80","42270","36450"
"New entrant CS","2022","Inner London - East","Unknown","Female","390","370","34730","30750"
"New entrant CS","2022","Inner London - East","Unknown","Male","270","260","36060","31060"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","Female","2320","2260","37220","33570"
"New entrant CS","2022","Inner London - West","Heterosexual / straight","Male","1640","1630","39170","34020"
"New entrant CS","2022","Inner London - West","LGBO","Female","290","290","35220","32790"
"New entrant CS","2022","Inner London - West","LGBO","Male","280","270","38100","34210"
"New entrant CS","2022","Inner London - West","Undeclared","Female","440","340","36360","32790"
"New entrant CS","2022","Inner London - West","Undeclared","Male","290","220","38740","33210"
"New entrant CS","2022","Inner London - West","Unknown","Female","1390","1370","36550","31120"
"New entrant CS","2022","Inner London - West","Unknown","Male","1120","1110","39020","33040"
"New entrant CS","2022","Kent","Heterosexual / straight","Female","340","320","26930","24270"
"New entrant CS","2022","Kent","Heterosexual / straight","Male","220","220","27180","26140"
"New entrant CS","2022","Kent","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","Kent","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Female","220","210","26040","24880"
"New entrant CS","2022","Kent","Unknown","Male","230","220","26150","24880"
"New entrant CS","2022","Lancashire","Heterosexual / straight","Female","600","580","26070","23140"
"New entrant CS","2022","Lancashire","Heterosexual / straight","Male","440","430","26070","23140"
"New entrant CS","2022","Lancashire","LGBO","Female","60","60","23850","23140"
"New entrant CS","2022","Lancashire","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Female","270","260","25350","23170"
"New entrant CS","2022","Lancashire","Unknown","Male","160","150","26000","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Female","410","390","25030","22510"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Male","250","250","25760","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Female","190","180","24220","22140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Male","100","100","24390","23140"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","Female","190","180","27220","24800"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","Male","160","150","27490","26130"
"New entrant CS","2022","Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Male","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Heterosexual / straight","Female","980","940","25930","24440"
"New entrant CS","2022","Merseyside","Heterosexual / straight","Male","590","580","26820","24880"
"New entrant CS","2022","Merseyside","LGBO","Female","80","80","24740","23160"
"New entrant CS","2022","Merseyside","LGBO","Male","100","100","25080","24800"
"New entrant CS","2022","Merseyside","Undeclared","Female","60","60","25850","24090"
"New entrant CS","2022","Merseyside","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Female","640","610","24850","23710"
"New entrant CS","2022","Merseyside","Unknown","Male","370","360","26170","24880"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Female","90","80","27820","27230"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Male","60","60","35710","27400"
"New entrant CS","2022","North Eastern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Female","50","50","27190","27230"
"New entrant CS","2022","North Eastern Scotland","Unknown","Male","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Female","220","210","31470","29100"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Male","180","180","32990","29640"
"New entrant CS","2022","North Yorkshire","LGBO","Female","30","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Female","90","80","28200","24800"
"New entrant CS","2022","North Yorkshire","Unknown","Male","90","90","29080","25210"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Female","150","140","29240","26590"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Male","140","140","30370","26590"
"New entrant CS","2022","Northern Ireland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Female","130","130","26150","21250"
"New entrant CS","2022","Northern Ireland","Unknown","Male","140","140","25920","21250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Female","1050","1010","25770","22430"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Male","730","720","27820","26310"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","Female","110","110","24350","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","Male","100","90","25450","21840"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","Female","60","50","25710","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Female","520","490","25170","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Male","400","400","26660","24840"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","Female","290","280","30180","30460"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","Male","150","150","31520","31060"
"New entrant CS","2022","Outer London - East and North East","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Unknown","Female","110","110","28410","29020"
"New entrant CS","2022","Outer London - East and North East","Unknown","Male","90","90","29610","29300"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","Female","330","320","32290","30750"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","Male","200","200","35300","31060"
"New entrant CS","2022","Outer London - South","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Female","310","300","32910","28650"
"New entrant CS","2022","Outer London - South","Unknown","Male","240","240","36470","31060"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","Female","450","420","31030","31020"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","Male","260","250","31770","31020"
"New entrant CS","2022","Outer London - West and North West","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Undeclared","Female","60","50","31670","28500"
"New entrant CS","2022","Outer London - West and North West","Undeclared","Male","40","30","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Unknown","Female","210","210","29780","28650"
"New entrant CS","2022","Outer London - West and North West","Unknown","Male","190","180","29750","28650"
"New entrant CS","2022","Overseas","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Heterosexual / straight","Female","430","410","26910","23170"
"New entrant CS","2022","Shropshire and Staffordshire","Heterosexual / straight","Male","270","260","29050","24800"
"New entrant CS","2022","Shropshire and Staffordshire","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Unknown","Female","180","170","26790","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Unknown","Male","120","110","29110","24800"
"New entrant CS","2022","South Yorkshire","Heterosexual / straight","Female","410","390","27760","25000"
"New entrant CS","2022","South Yorkshire","Heterosexual / straight","Male","300","300","30700","27570"
"New entrant CS","2022","South Yorkshire","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2022","South Yorkshire","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Yorkshire","Unknown","Female","220","200","26840","24880"
"New entrant CS","2022","South Yorkshire","Unknown","Male","180","170","30480","24880"
"New entrant CS","2022","Southern Scotland","Heterosexual / straight","Female","260","240","25040","22000"
"New entrant CS","2022","Southern Scotland","Heterosexual / straight","Male","150","150","24340","21260"
"New entrant CS","2022","Southern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Southern Scotland","Unknown","Female","150","140","24010","22000"
"New entrant CS","2022","Southern Scotland","Unknown","Male","100","90","23540","21640"
"New entrant CS","2022","Surrey, East and West Sussex","Heterosexual / straight","Female","500","480","28370","26330"
"New entrant CS","2022","Surrey, East and West Sussex","Heterosexual / straight","Male","300","290","29560","27570"
"New entrant CS","2022","Surrey, East and West Sussex","LGBO","Female","60","60","28420","26140"
"New entrant CS","2022","Surrey, East and West Sussex","LGBO","Male","30","30","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Undeclared","Female","50","40","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Surrey, East and West Sussex","Unknown","Female","200","180","28090","25770"
"New entrant CS","2022","Surrey, East and West Sussex","Unknown","Male","160","140","30170","25770"
