"Status","Year","Profession_of_post","Region_ITL3","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Operational Delivery","Kingston upon Hull, City of","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Kingston upon Hull, City of","No function","70","70","22640","22350"
"New entrant CS","2021","Operational Delivery","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lambeth","No function","790","730","36490","32330"
"New entrant CS","2021","Operational Delivery","Lancaster and Wyre","No function","50","50","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","No function","280","260","23590","21590"
"New entrant CS","2021","Operational Delivery","Leeds","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leeds","Unknown","50","50","25480","24880"
"New entrant CS","2021","Operational Delivery","Leicester","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Leicester","No function","100","100","21480","22350"
"New entrant CS","2021","Operational Delivery","Leicestershire CC and Rutland","No function","100","100","23640","22850"
"New entrant CS","2021","Operational Delivery","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lewisham and Southwark","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lewisham and Southwark","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lewisham and Southwark","No function","90","90","26030","22720"
"New entrant CS","2021","Operational Delivery","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lincolnshire","No function","90","90","23880","22850"
"New entrant CS","2021","Operational Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Liverpool","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Liverpool","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Liverpool","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Liverpool","No function","120","120","24350","20220"
"New entrant CS","2021","Operational Delivery","Liverpool","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Liverpool","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Liverpool","Unknown","70","60","25170","21430"
"New entrant CS","2021","Operational Delivery","Luton","No function","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","No function","290","270","23250","20880"
"New entrant CS","2021","Operational Delivery","Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Manchester","Unknown","60","60","24290","24880"
"New entrant CS","2021","Operational Delivery","Medway","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Medway","No function","100","100","24400","23440"
"New entrant CS","2021","Operational Delivery","Merton, Kingston upon Thames and Sutton","No function","50","50","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Mid Kent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Mid Kent","No function","50","50","26660","22850"
"New entrant CS","2021","Operational Delivery","Mid Lancashire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Mid Lancashire","No function","110","100","21840","22350"
"New entrant CS","2021","Operational Delivery","Mid Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Milton Keynes","No function","70","60","24710","26580"
"New entrant CS","2021","Operational Delivery","Monmouthshire and Newport","Analysis","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Monmouthshire and Newport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Monmouthshire and Newport","No function","280","280","24870","23320"
"New entrant CS","2021","Operational Delivery","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Na h-Eileanan Siar","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North and North East Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North and North East Lincolnshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North and West Norfolk","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North Hampshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North Lanarkshire","No function","30","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","North Nottinghamshire","No function","70","70","21600","20600"
"New entrant CS","2021","Operational Delivery","North Yorkshire CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Northumberland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Norwich and East Norfolk","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Norwich and East Norfolk","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Norwich and East Norfolk","No function","110","100","22720","22850"
"New entrant CS","2021","Operational Delivery","Norwich and East Norfolk","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Nottingham","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Nottingham","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Nottingham","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Nottingham","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Nottingham","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Nottingham","No function","280","270","23550","22350"
"New entrant CS","2021","Operational Delivery","Nottingham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Orkney Islands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Oxfordshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Oxfordshire","No function","150","130","25740","24960"
"New entrant CS","2021","Operational Delivery","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Perth and Kinross and Stirling","No function","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Peterborough","No function","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Plymouth","No function","60","50","22080","22350"
"New entrant CS","2021","Operational Delivery","Plymouth","Property","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Portsmouth","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Portsmouth","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Portsmouth","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Portsmouth","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Powys","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Redbridge and Waltham Forest","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Redbridge and Waltham Forest","No function","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sandwell","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scottish Borders","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","No function","40","30","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sefton","Unknown","70","60","21950","21430"
"New entrant CS","2021","Operational Delivery","Sheffield","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sheffield","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sheffield","No function","70","70","25860","24240"
"New entrant CS","2021","Operational Delivery","Sheffield","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sheffield","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Sheffield","Unknown","110","110","22510","21430"
"New entrant CS","2021","Operational Delivery","Shetland Islands","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Shetland Islands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Shropshire CC","No function","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Solihull","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Somerset","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Somerset","No function","80","80","24420","20170"
"New entrant CS","2021","Operational Delivery","South and West Derbyshire","No function","60","50","23540","22850"
"New entrant CS","2021","Operational Delivery","South Ayrshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Hampshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Hampshire","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Hampshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Hampshire","No function","240","220","26370","26380"
"New entrant CS","2021","Operational Delivery","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Lanarkshire","Debt","90","90","20140","20140"
"New entrant CS","2021","Operational Delivery","South Lanarkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Nottinghamshire","No function","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Teesside","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Teesside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South West Wales","No function","40","40","[c]","[c]"
"New entrant CS","2021","Operational Delivery","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Southampton","No function","60","60","24150","21590"
"New entrant CS","2021","Operational Delivery","Southampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Southend-on-Sea","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Southend-on-Sea","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Staffordshire CC","No function","270","260","22960","22850"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Stoke-on-Trent","No function","180","160","19240","18880"
"New entrant CS","2021","Operational Delivery","Suffolk","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Suffolk","No function","200","200","23430","22850"
