"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Westminster","70","60","28270","28310"
"Leaver CS","2022","Declared disabled","EO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6/G7","West Northamptonshire","[c]","[c]","[c]","[c]"
