"Status","Year","Age","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","East of England","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Ministry of Justice","130","120","[c]","[c]"
"Leaver CS","2022","40-49","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Attorney General's Departments","60","50","56540","58000"
"Leaver CS","2022","40-49","London","Cabinet Office","90","80","70520","66470"
"Leaver CS","2022","40-49","London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2022","40-49","London","Department for Work and Pensions","180","160","32970","31060"
"Leaver CS","2022","40-49","London","Department of Health and Social Care","360","280","49660","47130"
"Leaver CS","2022","40-49","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Foreign, Commonwealth and Development Office","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver CS","2022","40-49","London","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Home Office","100","90","44170","39240"
"Leaver CS","2022","40-49","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Ministry of Justice","200","190","42210","38370"
"Leaver CS","2022","40-49","London","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver CS","2022","40-49","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Department for Work and Pensions","100","100","26440","21260"
"Leaver CS","2022","40-49","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","HM Revenue and Customs","100","80","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Ministry of Justice","40","40","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Department for Work and Pensions","180","170","27900","27570"
"Leaver CS","2022","40-49","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","HM Revenue and Customs","90","80","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Home Office","50","40","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Ministry of Justice","110","100","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Department for Work and Pensions","120","100","26460","27570"
"Leaver CS","2022","40-49","Scotland","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","HM Revenue and Customs","80","70","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Ministry of Defence","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scotland","Scottish Government","170","160","37580","34010"
"Leaver CS","2022","40-49","South East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Department for Work and Pensions","120","110","27360","27570"
"Leaver CS","2022","40-49","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Ministry of Defence","120","110","32490","29230"
"Leaver CS","2022","40-49","South East (England)","Ministry of Justice","210","200","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South East (England)","UK Statistics Authority","40","30","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Department for Work and Pensions","80","70","25880","27570"
"Leaver CS","2022","40-49","South West (England)","Department of Health and Social Care","40","40","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Ministry of Defence","210","200","39230","38160"
"Leaver CS","2022","40-49","South West (England)","Ministry of Justice","100","90","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Transport","60","60","26450","21840"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Department for Work and Pensions","50","50","24390","21260"
"Leaver CS","2022","40-49","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","HM Revenue and Customs","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Wales","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Ministry of Justice","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","West Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
