"Status","Year","Region_ITL1","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North West (England)","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for Transport","40","40","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Department for Work and Pensions","860","760","28130","27570"
"In post","2021","North West (England)","Undeclared","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","HM Revenue and Customs","500","460","32690","31810"
"In post","2021","North West (England)","Undeclared","Home Office","260","240","28010","25310"
"In post","2021","North West (England)","Undeclared","Ministry of Defence","110","100","31520","26930"
"In post","2021","North West (England)","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Ministry of Justice","220","200","28570","26300"
"In post","2021","North West (England)","Undeclared","National Crime Agency","50","50","33350","32770"
"In post","2021","North West (England)","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","Attorney General's Departments","110","100","40310","34480"
"In post","2021","North West (England)","Unknown","Cabinet Office","250","250","48650","49700"
"In post","2021","North West (England)","Unknown","Charity Commission","60","60","33220","29160"
"In post","2021","North West (England)","Unknown","Department for Business, Energy and Industrial Strategy","130","120","28660","24250"
"In post","2021","North West (England)","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","Department for Education","110","110","37480","36500"
"In post","2021","North West (England)","Unknown","Department for Environment, Food and Rural Affairs","330","320","25440","21050"
"In post","2021","North West (England)","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","Department for Transport","60","60","26890","26580"
"In post","2021","North West (England)","Unknown","Department for Work and Pensions","1380","1280","26940","27570"
"In post","2021","North West (England)","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","HM Land Registry","160","150","24930","22350"
"In post","2021","North West (England)","Unknown","HM Revenue and Customs","2990","2790","26680","25560"
"In post","2021","North West (England)","Unknown","Home Office","240","230","27840","24880"
"In post","2021","North West (England)","Unknown","Ministry of Defence","100","100","30080","23540"
"In post","2021","North West (England)","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","Ministry of Justice","1070","1010","24640","23840"
"In post","2021","North West (England)","Unknown","National Crime Agency","130","130","37490","36410"
"In post","2021","North West (England)","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Unknown","Other Cabinet Office Agencies","70","70","32270","27770"
"In post","2021","North West (England)","White","Attorney General's Departments","790","740","39130","33310"
"In post","2021","North West (England)","White","Cabinet Office","170","170","45390","38420"
"In post","2021","North West (England)","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","White","Charity Commission","230","220","32520","29160"
"In post","2021","North West (England)","White","Department for Business, Energy and Industrial Strategy","290","270","34230","34450"
"In post","2021","North West (England)","White","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"In post","2021","North West (England)","White","Department for Education","850","830","41270","36960"
"In post","2021","North West (England)","White","Department for Environment, Food and Rural Affairs","1020","920","29250","25190"
"In post","2021","North West (England)","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","White","Department for Transport","330","310","29110","26780"
"In post","2021","North West (England)","White","Department for Work and Pensions","14840","13330","27680","27570"
"In post","2021","North West (England)","White","Department of Health and Social Care","450","420","38010","31780"
"In post","2021","North West (England)","White","Food Standards Agency","40","40","[c]","[c]"
"In post","2021","North West (England)","White","HM Land Registry","690","610","30280","27130"
"In post","2021","North West (England)","White","HM Revenue and Customs","8170","7500","31700","28130"
"In post","2021","North West (England)","White","HM Treasury","50","40","[c]","[c]"
"In post","2021","North West (England)","White","Home Office","6210","5760","27010","24890"
"In post","2021","North West (England)","White","Ministry of Defence","1590","1500","29160","26670"
"In post","2021","North West (England)","White","Ministry of Housing, Communities and Local Government","120","110","36970","34690"
"In post","2021","North West (England)","White","Ministry of Justice","7770","7180","28690","26330"
"In post","2021","North West (England)","White","National Crime Agency","1060","1040","36420","36410"
"In post","2021","North West (England)","White","Office for Standards in Education","440","430","40650","32010"
"In post","2021","North West (England)","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","White","Other Cabinet Office Agencies","310","300","39310","35290"
"In post","2021","Northern Ireland","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
