"Status","Year","Profession_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Delivery","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Transport","West Wales and The Valleys","250","200","20820","21590"
"Leaver CS","2021","Operational Delivery","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","36290","30460"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Inner London - East","90","90","44120","38160"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
