"Status","Year","Region_ITL3","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","850","740","26080","27570"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","300","280","35290","31770"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","80","80","39360","36780"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","50","50","46980","46320"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","240","220","23270","20650"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","510","480","28340","25380"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","1290","1220","35180","31810"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Insolvency Service","50","50","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","60","60","25430","22570"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government (excl. agencies)","70","60","42060","38160"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","280","270","43010","35010"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","810","740","43430","42050"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","360","320","40130","34660"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","110","90","35950","32100"
"In post","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","130","120","33750","28980"
"In post","2021","Bromley","Outer London - South","Department for Work and Pensions (excl. agencies)","280","260","31150","31060"
"In post","2021","Bromley","Outer London - South","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Outer London - South","HM Courts and Tribunals Service","140","130","25280","22450"
"In post","2021","Bromley","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","210","190","27760","27570"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","690","650","31240","30400"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","720","700","34150","32120"
"In post","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Department for Work and Pensions (excl. agencies)","50","50","27230","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Forestry and Land Scotland","50","50","28720","27320"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Scottish Government (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Department for Work and Pensions (excl. agencies)","730","650","27080","27570"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","HM Courts and Tribunals Service","50","40","23840","20100"
"In post","2021","Calderdale and Kirklees","West Yorkshire","HM Prison and Probation Service","110","100","28420","28200"
"In post","2021","Calderdale and Kirklees","West Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","West Yorkshire","Valuation Office Agency","120","110","26250","21100"
"In post","2021","Cambridgeshire CC","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Defence Equipment and Support","50","50","35010","34370"
"In post","2021","Cambridgeshire CC","East Anglia","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","40","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Department for Work and Pensions (excl. agencies)","230","220","28320","27570"
"In post","2021","Cambridgeshire CC","East Anglia","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","HM Courts and Tribunals Service","70","60","22670","19930"
"In post","2021","Cambridgeshire CC","East Anglia","HM Prison and Probation Service","1210","1140","29830","29810"
"In post","2021","Cambridgeshire CC","East Anglia","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Ministry of Defence (excl. agencies)","1040","1020","34360","33300"
"In post","2021","Cambridgeshire CC","East Anglia","Ministry of Housing, Communities and Local Government (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Office for Standards in Education, Children's Services and Skills","100","100","62230","64500"
"In post","2021","Cambridgeshire CC","East Anglia","Public Health England","310","280","42540","34620"
"In post","2021","Cambridgeshire CC","East Anglia","Rural Payments Agency","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East Anglia","Valuation Office Agency","50","40","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Cabinet Office (excl. agencies)","100","90","54190","54700"
"In post","2021","Camden and City of London","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Debt Management Office","110","110","58680","51550"
"In post","2021","Camden and City of London","Inner London - West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Department for Work and Pensions (excl. agencies)","70","70","30980","31060"
"In post","2021","Camden and City of London","Inner London - West","Government Actuary's Department","200","190","64910","57250"
"In post","2021","Camden and City of London","Inner London - West","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","HM Courts and Tribunals Service","860","830","26190","23500"
"In post","2021","Camden and City of London","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","HM Revenue and Customs (excl. agencies)","1510","1450","38460","36160"
"In post","2021","Camden and City of London","Inner London - West","Home Office (incl. agencies)","340","330","34220","30600"
"In post","2021","Camden and City of London","Inner London - West","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Ministry of Defence (excl. agencies)","120","120","34730","30750"
"In post","2021","Camden and City of London","Inner London - West","Ministry of Justice (excl. agencies)","130","130","37770","31780"
"In post","2021","Camden and City of London","Inner London - West","National Infrastructure Commission","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Inner London - West","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
