"Status","Year","Function_of_post","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data & Technology","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SEO/HEO","20-29","40","30","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SEO/HEO","30-39","50","50","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SEO/HEO","40-49","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SEO/HEO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Finance","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","20-29","50","50","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","20-29","40","40","[c]","[c]"
"Leaver CS","2021","Legal","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","G6/G7","30-39","50","50","54680","52690"
"Leaver CS","2021","Legal","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","G6/G7","50-59","70","60","61450","60250"
"Leaver CS","2021","Legal","G6/G7","60-64","60","50","62040","62140"
"Leaver CS","2021","Legal","G6/G7","65+","40","20","[c]","[c]"
"Leaver CS","2021","Legal","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","16-19","40","30","[c]","[c]"
"Leaver CS","2021","No function","AA/AO","20-29","1780","1750","20400","19930"
"Leaver CS","2021","No function","AA/AO","30-39","880","820","20790","20740"
"Leaver CS","2021","No function","AA/AO","40-49","560","510","21030","20810"
"Leaver CS","2021","No function","AA/AO","50-59","760","680","20640","20130"
"Leaver CS","2021","No function","AA/AO","60-64","510","400","20470","20100"
"Leaver CS","2021","No function","AA/AO","65+","600","420","19970","20100"
"Leaver CS","2021","No function","EO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","EO","20-29","250","240","24680","25080"
"Leaver CS","2021","No function","EO","30-39","220","200","26950","26350"
"Leaver CS","2021","No function","EO","40-49","150","140","27170","26410"
"Leaver CS","2021","No function","EO","50-59","280","260","28800","27130"
"Leaver CS","2021","No function","EO","60-64","170","140","28320","27130"
"Leaver CS","2021","No function","EO","65+","160","120","27550","26780"
"Leaver CS","2021","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","G6/G7","30-39","160","150","54870","53780"
"Leaver CS","2021","No function","G6/G7","40-49","110","110","58740","55920"
"Leaver CS","2021","No function","G6/G7","50-59","160","150","63150","58800"
"Leaver CS","2021","No function","G6/G7","60-64","100","90","65120","61270"
"Leaver CS","2021","No function","G6/G7","65+","50","40","[c]","[c]"
"Leaver CS","2021","No function","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SCS","40-49","30","30","[c]","[c]"
"Leaver CS","2021","No function","SCS","50-59","40","40","[c]","[c]"
"Leaver CS","2021","No function","SCS","60-64","50","40","[c]","[c]"
"Leaver CS","2021","No function","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","SEO/HEO","20-29","250","250","32780","32280"
"Leaver CS","2021","No function","SEO/HEO","30-39","290","280","35930","36030"
"Leaver CS","2021","No function","SEO/HEO","40-49","210","200","37050","36330"
"Leaver CS","2021","No function","SEO/HEO","50-59","300","280","39070","38170"
"Leaver CS","2021","No function","SEO/HEO","60-64","220","190","39240","38840"
"Leaver CS","2021","No function","SEO/HEO","65+","130","100","40450","38480"
"Leaver CS","2021","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","20-29","130","130","[c]","[c]"
"Leaver CS","2021","No function","Unknown","30-39","110","100","[c]","[c]"
"Leaver CS","2021","No function","Unknown","40-49","100","80","[c]","[c]"
"Leaver CS","2021","No function","Unknown","50-59","120","110","[c]","[c]"
"Leaver CS","2021","No function","Unknown","60-64","100","80","[c]","[c]"
"Leaver CS","2021","No function","Unknown","65+","100","70","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","20-29","80","80","20710","20230"
"Leaver CS","2021","Project Delivery","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","40-49","30","30","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","60-64","30","30","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","20-29","60","60","32270","31950"
"Leaver CS","2021","Project Delivery","SEO/HEO","30-39","60","60","35350","35000"
"Leaver CS","2021","Project Delivery","SEO/HEO","40-49","40","40","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","50-59","90","80","37890","39900"
"Leaver CS","2021","Project Delivery","SEO/HEO","60-64","80","70","37750","38620"
"Leaver CS","2021","Project Delivery","SEO/HEO","65+","70","60","36850","35800"
"Leaver CS","2021","Project Delivery","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","20-29","30","30","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","65+","40","40","[c]","[c]"
"Leaver CS","2021","Property","EO","20-29","70","60","25220","24500"
"Leaver CS","2021","Property","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","60-64","30","30","[c]","[c]"
"Leaver CS","2021","Property","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
