"Status","Year","Responsibility_level","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","50-59","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Tyneside","60","50","30230","28200"
"New entrant CS","2022","Unknown","50-59","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","50-59","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","60-64","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","65+","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
