"Status","Year","Region_ITL1","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Wales","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","UK Statistics Authority","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Asian","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Black","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Mixed","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
