"Status","Year","Region_ITL3","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","West Sussex (North East)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Policy","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Commercial","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Communications","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Communications","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","Westminster","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Digital, Data and Technology","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Westminster","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Economics","AA/AO","30","30","[c]","[c]"
"Leaver CS","2021","Westminster","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Finance","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Human Resources","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Intelligence Analysis","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","International Trade","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Legal","G6/G7","100","90","58850","55000"
"Leaver CS","2021","Westminster","Legal","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Operational Delivery","AA/AO","70","70","22570","22680"
"Leaver CS","2021","Westminster","Operational Delivery","EO","70","60","27260","26410"
"Leaver CS","2021","Westminster","Operational Delivery","G6/G7","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Operational Delivery","SEO/HEO","90","90","36820","35600"
"Leaver CS","2021","Westminster","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Other","EO","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Other","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Other","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Westminster","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Policy","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Policy","EO","90","90","24430","27010"
"Leaver CS","2021","Westminster","Policy","G6/G7","200","190","59280","56930"
"Leaver CS","2021","Westminster","Policy","SCS","60","60","90690","80070"
"Leaver CS","2021","Westminster","Policy","SEO/HEO","190","190","36900","36730"
"Leaver CS","2021","Westminster","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Property","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Social Research","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Unknown","AA/AO","110","90","22910","24490"
"Leaver CS","2021","Westminster","Unknown","EO","120","70","28790","30300"
"Leaver CS","2021","Westminster","Unknown","G6/G7","210","150","60690","57930"
"Leaver CS","2021","Westminster","Unknown","SCS","80","50","[c]","[c]"
"Leaver CS","2021","Westminster","Unknown","SEO/HEO","230","170","35650","35880"
"Leaver CS","2021","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Finance","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Medicine","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Delivery","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Science and Engineering","AA/AO","50","50","[c]","[c]"
"Leaver CS","2021","Wiltshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Science and Engineering","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Wiltshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","AA/AO","30","20","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","EO","40","30","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Operational Delivery","AA/AO","110","110","[c]","[c]"
"Leaver CS","2021","Worcestershire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
