"Status","Year","Sexual_orientation","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Heterosexual / straight","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Greater Manchester South West","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Harrow and Hillingdon","100","70","32900","34630"
"Leaver CS","2022","Heterosexual / straight","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Hounslow and Richmond upon Thames","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Leeds","60","50","28450","25040"
"Leaver CS","2022","Heterosexual / straight","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Lincolnshire CC","60","50","26670","21480"
"Leaver CS","2022","Heterosexual / straight","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Liverpool","210","170","24880","24880"
"Leaver CS","2022","Heterosexual / straight","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Manchester","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Monmouthshire and Newport","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","North Yorkshire CC","60","60","27710","22410"
"Leaver CS","2022","Heterosexual / straight","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Overseas","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Oxfordshire CC","130","130","24950","20970"
"Leaver CS","2022","Heterosexual / straight","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Peterborough","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Plymouth","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Portsmouth","70","70","30380","26670"
"Leaver CS","2022","Heterosexual / straight","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Sefton","50","40","24500","23280"
"Leaver CS","2022","Heterosexual / straight","Unknown","Sheffield","120","110","27990","24880"
"Leaver CS","2022","Heterosexual / straight","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Shropshire","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Suffolk CC","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Tyneside","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Westminster","260","240","47590","40710"
"Leaver CS","2022","Heterosexual / straight","Unknown","Wiltshire","110","100","32180","30370"
"Leaver CS","2022","Heterosexual / straight","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Analysis","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
