"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Operational Delivery","70","60","23570","21590"
"Leaver CS","2021","30-39","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions","Unknown","550","510","26220","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Operational Delivery","70","60","36900","36330"
"Leaver CS","2021","30-39","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care","Science and Engineering","90","80","32160","32270"
"Leaver CS","2021","30-39","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Unknown","470","410","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Operational Delivery","90","80","24570","24310"
"Leaver CS","2021","30-39","Home Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Unknown","70","60","28610","25120"
"Leaver CS","2021","30-39","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Medicine","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Other","130","130","26640","26670"
"Leaver CS","2021","30-39","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Project Delivery","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Security","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Operational Delivery","910","860","23400","20890"
"Leaver CS","2021","30-39","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Psychology","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","Human Resources","[c]","[c]","[c]","[c]"
