"Status","Year","Region_ITL1","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North East (England)","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Planning","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Property","Property","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Psychology","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Statistics","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tax","Communications","300","300","26120","25560"
"New entrant CS","2021","North East (England)","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tax","Debt","300","290","20400","20140"
"New entrant CS","2021","North East (England)","Tax","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tax","No function","200","190","21340","20140"
"New entrant CS","2021","North East (England)","Tax","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","No function","50","50","22260","20140"
"New entrant CS","2021","North East (England)","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Unknown","1440","1420","24140","21010"
"New entrant CS","2021","North West (England)","Commercial","Commercial","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Digital, Data & Technology","120","120","38340","36500"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Economics","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Finance","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Human Resources","110","100","29570","25000"
"New entrant CS","2021","North West (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Inspector of Education and Training","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","International Trade","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Legal","80","70","41820","48080"
"New entrant CS","2021","North West (England)","Medicine","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","No function","1290","1240","24430","22600"
"New entrant CS","2021","North West (England)","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Unknown","210","200","23600","21430"
"New entrant CS","2021","North West (England)","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Research","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Other","Unknown","50","50","29310","24880"
"New entrant CS","2021","North West (England)","Planning","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Policy","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Policy","No function","80","80","35260","30360"
"New entrant CS","2021","North West (England)","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Project Delivery","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Project Delivery","Project Delivery","80","80","35470","31060"
"New entrant CS","2021","North West (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Property","Property","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Psychology","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Science and Engineering","No function","100","90","28510","26370"
"New entrant CS","2021","North West (England)","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Security","Security","50","50","27410","23540"
"New entrant CS","2021","North West (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Social Research","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Statistics","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","Communications","150","150","26590","25560"
"New entrant CS","2021","North West (England)","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","Debt","40","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Tax","No function","480","460","21010","20140"
"New entrant CS","2021","North West (England)","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","No function","70","70","25250","28000"
"New entrant CS","2021","North West (England)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Unknown","2550","2520","25460","27570"
"New entrant CS","2021","North West (England)","Veterinarian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data and Technology","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Operational Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Operational Delivery","No function","90","90","23380","20140"
"New entrant CS","2021","Northern Ireland","Operational Delivery","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Policy","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Tax","No function","130","120","21830","20140"
"New entrant CS","2021","Northern Ireland","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Digital, Data and Technology","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Operational Delivery","No function","[c]","[c]","[c]","[c]"
