"Status","Year","Region_ITL2","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Essex","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","White","390","380","35740","32430"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","120","110","37590","35850"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","White","140","140","31320","27570"
"Leaver Dept.","2021","Greater Manchester","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","White","80","80","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","White","100","90","35530","29540"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Asian","40","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","White","160","160","47680","41970"
"Leaver Dept.","2021","Inner London - East","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Asian","330","310","39930","34640"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Black","180","180","37890","34640"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Mixed","130","120","43580","38640"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Unknown","60","60","45080","38700"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","White","1550","1510","47470","42770"
"Leaver Dept.","2021","Inner London - West","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","White","210","210","45260","39250"
"Leaver Dept.","2021","Inner London - West","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Undeclared","80","80","47220","43110"
"Leaver Dept.","2021","Inner London - West","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","White","130","130","49760","51580"
"Leaver Dept.","2021","Inner London - West","Unknown","Asian","50","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Unknown","1240","1030","42980","38750"
"Leaver Dept.","2021","Inner London - West","Unknown","White","260","150","45710","39580"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","White","60","60","33470","29780"
"Leaver Dept.","2021","Lancashire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Asian","[c]","[c]","[c]","[c]"
