"Status","Year","Region_ITL3","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Essex Haven Gateway","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","20-29","50","40","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","30-39","30","30","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","50-59","70","50","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","EO","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","SEO/HEO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","20-29","40","40","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","50-59","30","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","AA/AO","65+","40","30","[c]","[c]"
"Leaver CS","2021","Glasgow City","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","20-29","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","AA/AO","65+","[c]","[c]","[c]","[c]"
