"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Darlington","Unknown","30","30","[c]","[c]"
"In post","2021","Male","Darlington","White","300","300","37950","36500"
"In post","2021","Male","Derby","Asian","40","40","[c]","[c]"
"In post","2021","Male","Derby","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derby","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derby","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derby","Unknown","50","40","[c]","[c]"
"In post","2021","Male","Derby","White","240","230","29270","27570"
"In post","2021","Male","Derry City and Strabane","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derry City and Strabane","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derry City and Strabane","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derry City and Strabane","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derry City and Strabane","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Derry City and Strabane","White","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon CC","Mixed","40","40","[c]","[c]"
"In post","2021","Male","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Devon CC","Undeclared","170","160","35620","32850"
"In post","2021","Male","Devon CC","Unknown","350","330","32760","30400"
"In post","2021","Male","Devon CC","White","2270","2190","33500","31580"
"In post","2021","Male","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dorset CC","Undeclared","60","60","34180","31970"
"In post","2021","Male","Dorset CC","Unknown","110","110","26300","22850"
"In post","2021","Male","Dorset CC","White","990","950","30290","28400"
"In post","2021","Male","Dudley","Asian","40","30","[c]","[c]"
"In post","2021","Male","Dudley","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dudley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dudley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dudley","Unknown","50","40","[c]","[c]"
"In post","2021","Male","Dudley","White","220","200","26280","27570"
"In post","2021","Male","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Dumfries and Galloway","Unknown","70","60","29740","29190"
"In post","2021","Male","Dumfries and Galloway","White","230","220","30590","28410"
"In post","2021","Male","Durham CC","Asian","30","20","[c]","[c]"
"In post","2021","Male","Durham CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Durham CC","Undeclared","60","60","29890","27130"
"In post","2021","Male","Durham CC","Unknown","310","300","25740","24500"
"In post","2021","Male","Durham CC","White","2010","1870","28550","27130"
"In post","2021","Male","Ealing","Asian","60","50","30590","31060"
"In post","2021","Male","Ealing","Black","40","30","[c]","[c]"
"In post","2021","Male","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ealing","White","50","40","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","Unknown","50","50","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","White","380","360","28030","26610"
"In post","2021","Male","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","Unknown","50","50","[c]","[c]"
"In post","2021","Male","East Cumbria","White","320","310","28160","24920"
"In post","2021","Male","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","White","100","90","28360","27570"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","90","90","35170","33650"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","300","300","29320","28410"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","1180","1150","32400","30620"
"In post","2021","Male","East Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Kent","Undeclared","220","200","29490","27370"
"In post","2021","Male","East Kent","Unknown","150","150","27180","24880"
"In post","2021","Male","East Kent","White","1720","1630","28340","26970"
"In post","2021","Male","East Lancashire","Asian","30","30","[c]","[c]"
"In post","2021","Male","East Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","White","100","100","27330","27570"
"In post","2021","Male","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","White","40","40","[c]","[c]"
"In post","2021","Male","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","Unknown","30","30","[c]","[c]"
"In post","2021","Male","East Merseyside","White","240","230","29830","27570"
"In post","2021","Male","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","Undeclared","50","50","30520","28220"
"In post","2021","Male","East Riding of Yorkshire","Unknown","110","110","26510","25540"
"In post","2021","Male","East Riding of Yorkshire","White","1020","980","30100","27150"
"In post","2021","Male","East Surrey","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","Black","50","50","33240","33590"
"In post","2021","Male","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","Unknown","80","80","32310","33590"
"In post","2021","Male","East Surrey","White","290","270","34470","34750"
"In post","2021","Male","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","Undeclared","60","60","29430","27570"
"In post","2021","Male","East Sussex CC","Unknown","80","80","26890","26580"
"In post","2021","Male","East Sussex CC","White","630","600","27720","27570"
"In post","2021","Male","Enfield","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","White","40","30","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","Unknown","40","40","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","White","440","430","34810","29550"
"In post","2021","Male","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","White","170","150","28620","29290"
"In post","2021","Male","Falkirk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","Undeclared","40","30","[c]","[c]"
"In post","2021","Male","Falkirk","Unknown","250","220","30640","33650"
"In post","2021","Male","Falkirk","White","370","350","29240","27570"
"In post","2021","Male","Fermanagh and Omagh","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Fermanagh and Omagh","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Fermanagh and Omagh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Fermanagh and Omagh","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Fermanagh and Omagh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Fermanagh and Omagh","White","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","Unknown","110","110","25030","24440"
"In post","2021","Male","Flintshire and Wrexham","White","890","860","28880","27460"
"In post","2021","Male","Glasgow City","Asian","90","90","30270","26410"
"In post","2021","Male","Glasgow City","Black","50","50","[c]","[c]"
"In post","2021","Male","Glasgow City","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Glasgow City","Mixed","40","40","[c]","[c]"
"In post","2021","Male","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Glasgow City","Undeclared","250","240","31860","29190"
