"Status","Year","Region_ITL1","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Northern Ireland","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","HM Revenue and Customs (excl. agencies)","200","190","24770","21250"
"New entrant CS","2022","Northern Ireland","Unknown","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Cabinet Office (excl. agencies)","80","80","40110","32000"
"New entrant CS","2022","Scotland","Heterosexual / straight","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Crown Office and Procurator Fiscal Service","350","340","26640","21050"
"New entrant CS","2022","Scotland","Heterosexual / straight","Defence Equipment and Support","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","760","750","24530","21260"
"New entrant CS","2022","Scotland","Heterosexual / straight","Disclosure Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Food Standards Scotland","50","50","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","480","470","25930","21250"
"New entrant CS","2022","Scotland","Heterosexual / straight","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Ministry of Defence (excl. agencies)","150","150","27650","25000"
"New entrant CS","2022","Scotland","Heterosexual / straight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Office of Gas and Electricity Markets","150","150","31890","26000"
"New entrant CS","2022","Scotland","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Scottish Courts and Tribunals Service","130","120","25300","22000"
"New entrant CS","2022","Scotland","Heterosexual / straight","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Scottish Government (excl. agencies)","670","660","34850","31540"
"New entrant CS","2022","Scotland","Heterosexual / straight","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Social Security Scotland","730","700","27610","27230"
"New entrant CS","2022","Scotland","Heterosexual / straight","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Heterosexual / straight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Crown Office and Procurator Fiscal Service","50","40","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Department for Work and Pensions (excl. agencies)","100","100","24600","21260"
"New entrant CS","2022","Scotland","LGBO","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","HM Revenue and Customs (excl. agencies)","60","60","25160","21250"
"New entrant CS","2022","Scotland","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
