"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Food Standards Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Milton Keynes","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South Lanarkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Westminster","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Westminster","G6/G7","70","30","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Westminster","SEO/HEO","90","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Plymouth","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Angus and Dundee City","AA/AO","100","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Belfast","AA/AO","70","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Birmingham","AA/AO","130","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Birmingham","EO","50","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Birmingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Birmingham","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bradford","AA/AO","110","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bradford","EO","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bradford","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Bristol, City of","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Calderdale and Kirklees","AA/AO","50","40","21570","22040"
"Leaver CS","2022","HM Revenue and Customs","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cardiff and Vale of Glamorgan","AA/AO","190","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","80","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","City of Edinburgh","AA/AO","180","170","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Croydon","EO","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Croydon","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Croydon","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Durham","AA/AO","70","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Glasgow City","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester South West","AA/AO","180","160","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester South West","EO","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Greater Manchester South West","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hackney and Newham","AA/AO","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hackney and Newham","EO","70","70","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hackney and Newham","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Hackney and Newham","SEO/HEO","80","70","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leeds","AA/AO","100","90","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leeds","EO","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leeds","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicester","AA/AO","100","80","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicester","EO","30","20","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Liverpool","AA/AO","140","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Manchester","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Mid Lancashire","AA/AO","90","70","[c]","[c]"
