"Status","Year","Parent_department","Sex","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","The Insolvency Service","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Department for Digital, Culture, Media and Sport","110","110","41720","34280"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Department for Digital, Culture, Media and Sport","100","100","47700","51730"
"Leaver Dept.","2022","Department for Education","Female","Department for Education (excl. agencies)","250","250","43040","38640"
"Leaver Dept.","2022","Department for Education","Female","Education and Skills Funding Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Department for Education (excl. agencies)","170","170","43230","40230"
"Leaver Dept.","2022","Department for Education","Male","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Animal and Plant Health Agency","40","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","200","200","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Rural Payments Agency","50","40","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","180","180","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Rural Payments Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Department for International Trade","130","120","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Department for International Trade","100","100","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","170","170","40740","36340"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Planning Inspectorate","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","140","140","42560","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Planning Inspectorate","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Department for Transport (excl. agencies)","150","140","42500","38650"
"Leaver Dept.","2022","Department for Transport","Female","Driver and Vehicle Licensing Agency","80","80","28210","26130"
"Leaver Dept.","2022","Department for Transport","Female","Driver and Vehicle Standards Agency","70","70","30070","27520"
"Leaver Dept.","2022","Department for Transport","Female","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Male","Department for Transport (excl. agencies)","160","160","44460","42470"
"Leaver Dept.","2022","Department for Transport","Male","Driver and Vehicle Licensing Agency","70","70","29870","27080"
"Leaver Dept.","2022","Department for Transport","Male","Driver and Vehicle Standards Agency","70","70","31550","27570"
"Leaver Dept.","2022","Department for Transport","Male","Maritime and Coastguard Agency","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Male","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Department for Work and Pensions (excl. agencies)","1820","1740","29360","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Health and Safety Executive","40","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Department for Work and Pensions (excl. agencies)","1230","1220","30390","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Health and Safety Executive","30","30","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Department of Health and Social Care (excl. agencies)","750","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Public Health England","4400","3970","41040","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Female","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Department of Health and Social Care (excl. agencies)","560","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Public Health England","2100","1980","47110","40080"
"Leaver Dept.","2022","Department of Health and Social Care","Male","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Food Standards Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Food Standards Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","Foreign, Commonwealth and Development Office (excl. agencies)","230","70","41250","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","Foreign, Commonwealth and Development Office (excl. agencies)","190","40","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Female","HM Revenue and Customs (excl. agencies)","710","680","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Female","Valuation Office Agency","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Male","HM Revenue and Customs (excl. agencies)","630","620","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Male","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","HM Treasury (excl. agencies)","100","100","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","HM Treasury (excl. agencies)","90","90","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Home Office","740","700","35410","28850"
"Leaver Dept.","2022","Home Office","Male","Home Office","660","660","35710","29610"
"Leaver Dept.","2022","Ministry of Defence","Female","Defence Equipment and Support","180","170","33040","30940"
"Leaver Dept.","2022","Ministry of Defence","Female","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Female","Ministry of Defence (excl. agencies)","310","300","36060","33300"
"Leaver Dept.","2022","Ministry of Defence","Female","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Female","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Female","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Male","Defence Equipment and Support","260","260","35500","32410"
"Leaver Dept.","2022","Ministry of Defence","Male","Defence Science and Technology Laboratory","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Male","Ministry of Defence (excl. agencies)","270","270","39020","36460"
"Leaver Dept.","2022","Ministry of Defence","Male","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Male","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Male","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Female","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Female","HM Courts and Tribunals Service","350","340","26940","22680"
"Leaver Dept.","2022","Ministry of Justice","Female","HM Prison and Probation Service","350","340","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Female","Legal Aid Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Female","Ministry of Justice (excl. agencies)","270","260","40440","36800"
"Leaver Dept.","2022","Ministry of Justice","Female","Office of the Public Guardian","80","80","24020","21170"
"Leaver Dept.","2022","Ministry of Justice","Male","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Male","HM Courts and Tribunals Service","180","180","25700","21490"
"Leaver Dept.","2022","Ministry of Justice","Male","HM Prison and Probation Service","220","220","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Male","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Male","Ministry of Justice (excl. agencies)","170","170","41080","36800"
"Leaver Dept.","2022","Ministry of Justice","Male","Office of the Public Guardian","60","60","24450","20970"
"Leaver Dept.","2022","National Crime Agency","Female","National Crime Agency","50","50","42560","39840"
"Leaver Dept.","2022","National Crime Agency","Male","National Crime Agency","60","50","43180","40170"
"Leaver Dept.","2022","Northern Ireland Office","Female","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Male","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Male","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Female","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Male","Office of Gas and Electricity Markets","50","50","37520","34240"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Female","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Male","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Female","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
