"Status","Year","Region_ITL3","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","South Hampshire","Declared non-disabled","Digital, Data & Technology","120","120","38440","36400"
"In post","2022","South Hampshire","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Legal","100","90","44300","46040"
"In post","2022","South Hampshire","Declared non-disabled","No function","1120","910","28160","24090"
"In post","2022","South Hampshire","Declared non-disabled","Project Delivery","230","220","29690","27020"
"In post","2022","South Hampshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Declared non-disabled","Security","90","90","26440","22080"
"In post","2022","South Hampshire","Declared non-disabled","Unknown","240","230","34310","32670"
"In post","2022","South Hampshire","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","No function","80","60","25080","20350"
"In post","2022","South Hampshire","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Analysis","160","160","35190","31250"
"In post","2022","South Hampshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Digital, Data & Technology","100","100","39260","36840"
"In post","2022","South Hampshire","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Legal","30","30","[c]","[c]"
"In post","2022","South Hampshire","Unknown","No function","680","520","24800","20350"
"In post","2022","South Hampshire","Unknown","Project Delivery","80","80","32980","30210"
"In post","2022","South Hampshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Unknown","Unknown","70","70","34080","32670"
"In post","2022","South Lanarkshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","No function","190","150","25960","23230"
"In post","2022","South Lanarkshire","Declared disabled","Project Delivery","50","40","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Counter Fraud","60","50","32570","28920"
"In post","2022","South Lanarkshire","Declared non-disabled","Debt","140","130","24630","21250"
"In post","2022","South Lanarkshire","Declared non-disabled","Digital, Data & Technology","110","100","42100","38500"
"In post","2022","South Lanarkshire","Declared non-disabled","Finance","130","120","32660","26820"
"In post","2022","South Lanarkshire","Declared non-disabled","Human Resources","50","50","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Legal","70","60","53890","53490"
"In post","2022","South Lanarkshire","Declared non-disabled","No function","1170","1020","27650","26820"
"In post","2022","South Lanarkshire","Declared non-disabled","Project Delivery","280","270","44880","40520"
"In post","2022","South Lanarkshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Declared non-disabled","Unknown","70","70","32370","30040"
"In post","2022","South Lanarkshire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","No function","60","50","28450","26590"
"In post","2022","South Lanarkshire","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Debt","100","100","22070","21250"
"In post","2022","South Lanarkshire","Unknown","Digital, Data & Technology","100","100","40690","38500"
"In post","2022","South Lanarkshire","Unknown","Finance","80","70","32200","26120"
"In post","2022","South Lanarkshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","No function","730","640","24960","22080"
"In post","2022","South Lanarkshire","Unknown","Project Delivery","120","110","41270","33930"
"In post","2022","South Lanarkshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","No function","80","80","32180","31180"
"In post","2022","South Nottinghamshire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","No function","480","440","32340","27700"
"In post","2022","South Nottinghamshire","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Declared non-disabled","Unknown","170","160","32210","26000"
"In post","2022","South Nottinghamshire","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Undeclared","No function","40","40","[c]","[c]"
"In post","2022","South Nottinghamshire","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Unknown","No function","60","60","32500","26700"
"In post","2022","South Nottinghamshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Unknown","Unknown","50","40","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","No function","190","170","25800","27540"
"In post","2022","South Teesside","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Counter Fraud","40","30","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Legal","60","60","40610","36980"
"In post","2022","South Teesside","Declared non-disabled","No function","610","540","26010","25120"
"In post","2022","South Teesside","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Declared non-disabled","Unknown","80","80","26340","25260"
"In post","2022","South Teesside","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Undeclared","No function","50","40","[c]","[c]"
"In post","2022","South Teesside","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Unknown","No function","40","40","[c]","[c]"
"In post","2022","South Teesside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","No function","140","120","27380","27570"
"In post","2022","South West Wales","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Declared disabled","Property","[c]","[c]","[c]","[c]"
