"Status","Year","Region_ITL2","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Wales","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Female","290","280","25460","22490"
"New entrant CS","2022","East Wales","Unknown","Male","280","270","27510","24090"
"New entrant CS","2022","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","White","Female","950","910","28100","24500"
"New entrant CS","2022","East Wales","White","Male","780","770","29810","25860"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","100","90","24810","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","80","80","23920","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","White","Female","230","220","25310","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","White","Male","160","160","25500","23140"
"New entrant CS","2022","Eastern Scotland","Asian","Female","50","50","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Asian","Male","30","30","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Female","710","680","29390","27020"
"New entrant CS","2022","Eastern Scotland","Unknown","Male","550","540","29730","26590"
"New entrant CS","2022","Eastern Scotland","White","Female","1060","1030","29420","27230"
"New entrant CS","2022","Eastern Scotland","White","Male","780","770","29880","27230"
"New entrant CS","2022","Essex","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Female","150","130","25590","24800"
"New entrant CS","2022","Essex","Unknown","Male","120","110","27270","25000"
"New entrant CS","2022","Essex","White","Female","280","260","28650","24800"
"New entrant CS","2022","Essex","White","Male","120","110","29920","26130"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Female","70","70","28890","26080"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Male","60","60","32910","31480"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Female","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Male","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Female","50","50","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Male","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","440","420","27960","24960"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","500","500","30380","26230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","White","Female","1270","1200","29980","26590"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","White","Male","1130","1120","32800","29180"
"New entrant CS","2022","Greater Manchester","Asian","Female","190","180","26330","25000"
"New entrant CS","2022","Greater Manchester","Asian","Male","230","220","28180","26590"
"New entrant CS","2022","Greater Manchester","Black","Female","100","100","26450","24200"
"New entrant CS","2022","Greater Manchester","Black","Male","70","70","28650","26590"
"New entrant CS","2022","Greater Manchester","Mixed","Female","50","50","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Mixed","Male","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","Female","570","540","28030","25120"
"New entrant CS","2022","Greater Manchester","Unknown","Male","530","510","29570","26590"
"New entrant CS","2022","Greater Manchester","White","Female","890","860","28870","26590"
"New entrant CS","2022","Greater Manchester","White","Male","720","710","30290","26590"
"New entrant CS","2022","Hampshire and Isle of Wight","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Asian","Male","30","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Female","240","220","27860","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","Male","230","220","29690","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","White","Female","610","560","27520","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","White","Male","540","520","30420","26350"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","120","110","24920","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","90","90","25660","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","White","Female","220","210","27500","26350"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","White","Male","140","140","27750","24430"
"New entrant CS","2022","Highlands and Islands","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","White","Female","70","70","27050","27230"
"New entrant CS","2022","Highlands and Islands","White","Male","60","50","27590","25000"
"New entrant CS","2022","Inner London - East","Asian","Female","250","240","35670","31060"
"New entrant CS","2022","Inner London - East","Asian","Male","220","220","35750","31060"
"New entrant CS","2022","Inner London - East","Black","Female","290","280","33570","31060"
"New entrant CS","2022","Inner London - East","Black","Male","140","130","33950","31060"
"New entrant CS","2022","Inner London - East","Mixed","Female","80","80","34980","32070"
"New entrant CS","2022","Inner London - East","Mixed","Male","50","50","[c]","[c]"
"New entrant CS","2022","Inner London - East","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Undeclared","Male","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","Female","350","330","34320","30750"
"New entrant CS","2022","Inner London - East","Unknown","Male","260","260","36100","31060"
"New entrant CS","2022","Inner London - East","White","Female","650","630","40230","34260"
"New entrant CS","2022","Inner London - East","White","Male","480","470","42170","36080"
"New entrant CS","2022","Inner London - West","Asian","Female","430","420","36130","33570"
"New entrant CS","2022","Inner London - West","Asian","Male","340","330","36320","33000"
"New entrant CS","2022","Inner London - West","Black","Female","300","300","33590","31060"
"New entrant CS","2022","Inner London - West","Black","Male","160","150","35360","31800"
"New entrant CS","2022","Inner London - West","Mixed","Female","190","190","35760","33390"
"New entrant CS","2022","Inner London - West","Mixed","Male","120","120","35290","32560"
"New entrant CS","2022","Inner London - West","Other ethnicity","Female","60","60","33110","30520"
"New entrant CS","2022","Inner London - West","Other ethnicity","Male","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","Undeclared","Male","80","80","40190","35000"
"New entrant CS","2022","Inner London - West","Unknown","Female","1590","1470","36410","31800"
"New entrant CS","2022","Inner London - West","Unknown","Male","1200","1130","38980","32790"
"New entrant CS","2022","Inner London - West","White","Female","1830","1780","37980","33700"
"New entrant CS","2022","Inner London - West","White","Male","1400","1390","40350","34550"
"New entrant CS","2022","Kent","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","Female","220","210","26050","24880"
"New entrant CS","2022","Kent","Unknown","Male","230","210","26330","24880"
"New entrant CS","2022","Kent","White","Female","340","330","27250","24880"
"New entrant CS","2022","Kent","White","Male","230","220","27030","26130"
"New entrant CS","2022","Lancashire","Asian","Female","40","30","[c]","[c]"
"New entrant CS","2022","Lancashire","Asian","Male","80","80","25390","23140"
"New entrant CS","2022","Lancashire","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
