"Status","Year","Responsibility_level","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","AA/AO","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Merseyside","70","60","21310","21570"
"Leaver Dept.","2022","AA/AO","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Northumberland, and Tyne and Wear","100","100","21060","21260"
"Leaver Dept.","2022","AA/AO","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Outer London - West and North West","60","50","23240","23780"
"Leaver Dept.","2022","AA/AO","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","West Central Scotland","80","80","21540","21260"
"Leaver Dept.","2022","AA/AO","Male","West Midlands","100","100","20730","20970"
"Leaver Dept.","2022","AA/AO","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Male","West Yorkshire","70","70","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Derbyshire and Nottinghamshire","90","80","25640","26130"
"Leaver Dept.","2022","EO","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","East Anglia","60","60","25830","25260"
"Leaver Dept.","2022","EO","Female","East Wales","100","90","26380","27300"
"Leaver Dept.","2022","EO","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Eastern Scotland","100","100","27580","27570"
"Leaver Dept.","2022","EO","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","24980","24400"
"Leaver Dept.","2022","EO","Female","Greater Manchester","190","180","26000","27300"
"Leaver Dept.","2022","EO","Female","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Inner London - East","270","250","28300","27710"
"Leaver Dept.","2022","EO","Female","Inner London - West","450","360","28530","28330"
"Leaver Dept.","2022","EO","Female","Kent","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Lancashire","40","30","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Merseyside","150","150","25930","25100"
"Leaver Dept.","2022","EO","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Northumberland, and Tyne and Wear","140","130","26930","27570"
"Leaver Dept.","2022","EO","Female","Outer London - East and North East","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Outer London - South","70","70","30050","31060"
"Leaver Dept.","2022","EO","Female","Outer London - West and North West","210","190","28020","27710"
"Leaver Dept.","2022","EO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","South Yorkshire","50","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Southern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Female","Unknown","70","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","West Central Scotland","170","160","26720","27570"
"Leaver Dept.","2022","EO","Female","West Midlands","220","210","25940","26790"
"Leaver Dept.","2022","EO","Female","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Female","West Yorkshire","130","120","26460","27570"
"Leaver Dept.","2022","EO","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","East Anglia","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Male","East Wales","70","60","26530","26970"
"Leaver Dept.","2022","EO","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Eastern Scotland","60","60","27720","27570"
"Leaver Dept.","2022","EO","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","140","140","25030","26060"
"Leaver Dept.","2022","EO","Male","Greater Manchester","130","130","26350","27570"
"Leaver Dept.","2022","EO","Male","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Inner London - East","130","120","28510","28060"
"Leaver Dept.","2022","EO","Male","Inner London - West","280","240","28620","28310"
"Leaver Dept.","2022","EO","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Merseyside","110","110","26170","25440"
"Leaver Dept.","2022","EO","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Northumberland, and Tyne and Wear","80","80","26780","27570"
"Leaver Dept.","2022","EO","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Outer London - West and North West","100","90","28260","27740"
"Leaver Dept.","2022","EO","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Male","West Central Scotland","90","90","26090","27570"
"Leaver Dept.","2022","EO","Male","West Midlands","140","130","26160","27570"
"Leaver Dept.","2022","EO","Male","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Male","West Yorkshire","110","90","26510","27570"
"Leaver Dept.","2022","G6/G7","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Berkshire, Buckinghamshire and Oxfordshire","70","60","56410","53270"
"Leaver Dept.","2022","G6/G7","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","East Anglia","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","East Wales","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Gloucestershire, Wiltshire and Bath/Bristol area","190","170","55100","52270"
"Leaver Dept.","2022","G6/G7","Female","Greater Manchester","60","60","53840","50420"
"Leaver Dept.","2022","G6/G7","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Inner London - East","450","420","58520","54700"
"Leaver Dept.","2022","G6/G7","Female","Inner London - West","990","790","58360","55040"
"Leaver Dept.","2022","G6/G7","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Merseyside","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Outer London - West and North West","160","150","59150","55130"
"Leaver Dept.","2022","G6/G7","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","Unknown","70","50","58220","54930"
"Leaver Dept.","2022","G6/G7","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","West Midlands","70","60","57100","50930"
"Leaver Dept.","2022","G6/G7","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Female","West Yorkshire","130","70","56170","51410"
"Leaver Dept.","2022","G6/G7","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Berkshire, Buckinghamshire and Oxfordshire","60","50","60270","55590"
"Leaver Dept.","2022","G6/G7","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Gloucestershire, Wiltshire and Bath/Bristol area","180","180","58190","55620"
"Leaver Dept.","2022","G6/G7","Male","Greater Manchester","50","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Inner London - East","300","290","60440","57600"
"Leaver Dept.","2022","G6/G7","Male","Inner London - West","850","660","58180","55360"
"Leaver Dept.","2022","G6/G7","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Outer London - West and North West","120","110","60750","56480"
"Leaver Dept.","2022","G6/G7","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","Unknown","60","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Male","West Yorkshire","100","50","57050","53360"
"Leaver Dept.","2022","SCS","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Inner London - East","80","70","104400","101430"
"Leaver Dept.","2022","SCS","Female","Inner London - West","180","140","86630","79040"
"Leaver Dept.","2022","SCS","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
