"Status","Year","Parent_department","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Devon","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","East Anglia","30","20","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","East Wales","140","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Eastern Scotland","130","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Greater Manchester","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Inner London - East","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Inner London - West","110","100","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Merseyside","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Northumberland and Tyne and Wear","160","120","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Southern Scotland","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Tees Valley and Durham","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","330","320","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","West Midlands","110","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","West Yorkshire","90","80","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Inner London - West","60","60","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Declared non-disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Declared non-disabled","Inner London - West","160","150","43410","37140"
