"Status","Year","Region_ITL3","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Dudley","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Department for Work and Pensions (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Met Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Scottish Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Scottish Prison Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Department for Work and Pensions (excl. agencies)","No function","50","40","[c]","[c]"
"Leaver CS","2022","Durham","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Land Registry","No function","40","30","[c]","[c]"
"Leaver CS","2022","Durham","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Prison and Probation Service","No function","190","170","[c]","[c]"
"Leaver CS","2022","Durham","HM Revenue and Customs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","HM Revenue and Customs (excl. agencies)","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Durham","Home Office","Unknown","60","40","22760","21680"
"Leaver CS","2022","Durham","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Ministry of Justice (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","National Savings and Investments","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Valuation Office Agency","Property","40","40","[c]","[c]"
"Leaver CS","2022","Ealing","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Department for Work and Pensions (excl. agencies)","No function","30","30","[c]","[c]"
"Leaver CS","2022","Ealing","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Crown Office and Procurator Fiscal Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions (excl. agencies)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","Scottish Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Department for Work and Pensions (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Education and Skills Funding Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Health and Safety Executive","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Rural Payments Agency","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","UK Health Security Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Department for Work and Pensions (excl. agencies)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Department for Work and Pensions (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Cabinet Office (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Crown Office and Procurator Fiscal Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Work and Pensions (excl. agencies)","No function","30","30","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence (excl. agencies)","Security","70","70","36040","39070"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scottish Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scottish Prison Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scottish Prison Service","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Submarine Delivery Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Submarine Delivery Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Department for Work and Pensions (excl. agencies)","No function","50","50","27240","25110"
"Leaver CS","2022","East Kent","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Home Office","Unknown","90","70","28080","27370"
"Leaver CS","2022","East Kent","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","UK Health Security Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Department for Work and Pensions (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Department of Health and Social Care (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","HM Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","HM Prison and Probation Service","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Animal and Plant Health Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Department for Work and Pensions (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
