"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","LGBO","Inner London - West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Merseyside","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northumberland and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - East and North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Outer London - West and North West","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
