"Status","Year","Region_ITL2","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Outer London - South","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Legal","80","80","68210","66050"
"In post","2022","Outer London - South","G6/G7","Operational Delivery","320","310","63600","62120"
"In post","2022","Outer London - South","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Other","100","90","63650","60020"
"In post","2022","Outer London - South","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Policy","160","150","65100","62120"
"In post","2022","Outer London - South","G6/G7","Project Delivery","260","260","62120","57680"
"In post","2022","Outer London - South","G6/G7","Property","40","30","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","G6/G7","Tax","200","190","65590","62120"
"In post","2022","Outer London - South","G6/G7","Unknown","90","90","67030","64500"
"In post","2022","Outer London - South","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Other","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Commercial","60","60","43120","43040"
"In post","2022","Outer London - South","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Digital, Data and Technology","410","400","40930","41950"
"In post","2022","Outer London - South","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Finance","100","100","41600","42100"
"In post","2022","Outer London - South","SEO/HEO","Human Resources","180","170","40190","41950"
"In post","2022","Outer London - South","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Intelligence Analysis","60","60","38010","36130"
"In post","2022","Outer London - South","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Legal","230","220","40210","37930"
"In post","2022","Outer London - South","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Operational Delivery","1390","1350","39220","37610"
"In post","2022","Outer London - South","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Other","250","230","38440","37030"
"In post","2022","Outer London - South","SEO/HEO","Policy","130","130","40930","41950"
"In post","2022","Outer London - South","SEO/HEO","Project Delivery","370","360","39560","41950"
"In post","2022","Outer London - South","SEO/HEO","Property","100","90","40960","39460"
"In post","2022","Outer London - South","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Security","60","60","36960","35200"
"In post","2022","Outer London - South","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Statistics","30","30","[c]","[c]"
"In post","2022","Outer London - South","SEO/HEO","Tax","530","500","40120","37930"
"In post","2022","Outer London - South","SEO/HEO","Unknown","160","150","38910","37930"
"In post","2022","Outer London - South","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Operational Delivery","330","300","33440","32090"
"In post","2022","Outer London - South","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Operational Delivery","1560","1400","26400","25110"
"In post","2022","Outer London - West and North West","AA/AO","Other","90","90","24610","24840"
"In post","2022","Outer London - West and North West","AA/AO","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Science and Engineering","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Security","50","50","24090","22460"
"In post","2022","Outer London - West and North West","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Counter Fraud","90","80","31640","31130"
"In post","2022","Outer London - West and North West","EO","Digital, Data and Technology","50","50","28580","28760"
"In post","2022","Outer London - West and North West","EO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Human Resources","40","30","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Intelligence Analysis","280","260","29730","29250"
"In post","2022","Outer London - West and North West","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Operational Delivery","3040","2790","30250","30410"
"In post","2022","Outer London - West and North West","EO","Other","240","240","25850","28650"
"In post","2022","Outer London - West and North West","EO","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Property","60","60","29860","30600"
"In post","2022","Outer London - West and North West","EO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Science and Engineering","60","60","27740","26880"
"In post","2022","Outer London - West and North West","EO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Digital, Data and Technology","60","60","61800","63050"
"In post","2022","Outer London - West and North West","G6/G7","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Operational Delivery","160","150","58310","57460"
"In post","2022","Outer London - West and North West","G6/G7","Other","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Property","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Science and Engineering","160","150","59080","55130"
"In post","2022","Outer London - West and North West","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Medicine","40","30","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Other","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Digital, Data and Technology","200","200","41350","41350"
"In post","2022","Outer London - West and North West","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Finance","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Human Resources","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Intelligence Analysis","130","130","38530","36980"
"In post","2022","Outer London - West and North West","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Knowledge and Information Management","60","60","33570","33000"
"In post","2022","Outer London - West and North West","SEO/HEO","Legal","40","30","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Operational Delivery","1010","960","37730","36340"
"In post","2022","Outer London - West and North West","SEO/HEO","Other","130","130","33540","34180"
"In post","2022","Outer London - West and North West","SEO/HEO","Policy","50","50","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Property","70","70","40090","38000"
"In post","2022","Outer London - West and North West","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Science and Engineering","270","260","38030","40070"
"In post","2022","Outer London - West and North West","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
