"Status","Year","Disability","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Inner London - West","80","70","58100","56200"
"Leaver Dept.","2021","Undeclared","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Inner London - West","130","130","38070","36800"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Eastern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Greater Manchester","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","West Midlands","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","West Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Inner London - West","160","140","28040","27500"
"Leaver Dept.","2021","Unknown","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
