"Status","Year","Responsibility_level","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","SEO/HEO","Somerset CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South and West Derbyshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South and West Derbyshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South and West Derbyshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Ayrshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Ayrshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Hampshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Hampshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Hampshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Hampshire","UK Statistics Authority","80","80","33470","31700"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Lanarkshire","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Teesside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Teesside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Teesside","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South Teesside","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West Wales","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southampton","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southampton","Department for Transport","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southampton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southampton","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southend-on-Sea","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southend-on-Sea","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southend-on-Sea","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Southend-on-Sea","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Staffordshire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Stoke-on-Trent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Stoke-on-Trent","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Stoke-on-Trent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Stoke-on-Trent","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Suffolk CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Sunderland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Sunderland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swansea","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swansea","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swansea","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swansea","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swansea","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swindon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swindon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swindon","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swindon","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Swindon","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Telford and Wrekin","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Thurrock","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Thurrock","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Torbay","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Department of Health and Social Care","80","80","37270","34820"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Ministry of Justice","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tower Hamlets","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Department for Work and Pensions","70","60","36460","35410"
"Leaver CS","2022","SEO/HEO","Tyneside","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","HM Revenue and Customs","80","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Tyneside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Department for Transport","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Department of Health and Social Care","40","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wakefield","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wakefield","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wakefield","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wakefield","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wandsworth","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wandsworth","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warrington","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warrington","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warrington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warrington","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warrington","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warwickshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warwickshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warwickshire CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Warwickshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Essex","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Kent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Lothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Lothian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Northamptonshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Northamptonshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Northamptonshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Surrey","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (North East)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (North East)","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (North East)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (North East)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Sussex (South West)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Attorney General's Departments","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Cabinet Office","120","120","35790","35590"
"Leaver CS","2022","SEO/HEO","Westminster","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Business, Energy and Industrial Strategy","130","120","37040","38290"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Digital, Culture, Media and Sport","60","60","35540","34020"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Education","60","60","38330","36850"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Environment, Food and Rural Affairs","140","130","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Department for International Trade","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Levelling Up, Housing and Communities","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Transport","90","90","39220","36880"
"Leaver CS","2022","SEO/HEO","Westminster","Department for Work and Pensions","60","60","39870","39000"
"Leaver CS","2022","SEO/HEO","Westminster","Department of Health and Social Care","230","90","35030","32790"
"Leaver CS","2022","SEO/HEO","Westminster","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Foreign, Commonwealth and Development Office","90","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","HM Treasury","70","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Westminster","Home Office","110","110","39370","39340"
"Leaver CS","2022","SEO/HEO","Westminster","Ministry of Defence","80","80","41210","41500"
