"Status","Year","Region_ITL2","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Outer London - South","Declared disabled","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Department for Work and Pensions (excl. agencies)","90","90","30240","31060"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","HM Prison and Probation Service","120","110","30320","27980"
"New entrant CS","2022","Outer London - South","Declared non-disabled","HM Revenue and Customs (excl. agencies)","130","130","36540","31020"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Declared non-disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","HM Prison and Probation Service","70","60","29360","27070"
"New entrant CS","2022","Outer London - South","Unknown","HM Revenue and Customs (excl. agencies)","80","70","33620","30750"
"New entrant CS","2022","Outer London - South","Unknown","Home Office","380","370","36110","28650"
"New entrant CS","2022","Outer London - South","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","HM Prison and Probation Service","30","30","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Department for Work and Pensions (excl. agencies)","140","140","30830","31060"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","HM Prison and Probation Service","140","140","31120","30120"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","The National Archives","70","70","34990","30050"
"New entrant CS","2022","Outer London - West and North West","Declared non-disabled","UK Health Security Agency","220","190","31510","26880"
