"Status","Year","Sexual_orientation","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","LGBO","North and West Norfolk","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and West Norfolk","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and West Norfolk","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and West Norfolk","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North and West Norfolk","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Hampshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Hampshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Hampshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Hampshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Hampshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Lanarkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Lanarkshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Northamptonshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Norwich and East Norfolk","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Nottingham","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Orkney Islands","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Orkney Islands","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Oxfordshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Perth and Kinross, and Stirling","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Perth and Kinross, and Stirling","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Perth and Kinross, and Stirling","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Perth and Kinross, and Stirling","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Perth and Kinross, and Stirling","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Perth and Kinross, and Stirling","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Peterborough","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Peterborough","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Peterborough","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Peterborough","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Peterborough","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Peterborough","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Plymouth","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Plymouth","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Plymouth","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Plymouth","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Plymouth","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Plymouth","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Portsmouth","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Portsmouth","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Portsmouth","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Portsmouth","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Portsmouth","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Portsmouth","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Powys","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Powys","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Powys","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Powys","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Powys","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Powys","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Redbridge and Waltham Forest","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Redbridge and Waltham Forest","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Redbridge and Waltham Forest","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Redbridge and Waltham Forest","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Redbridge and Waltham Forest","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Redbridge and Waltham Forest","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sandwell","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sandwell","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sandwell","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sandwell","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sandwell","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scottish Borders","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sefton","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sheffield","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shetland Islands","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shetland Islands","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shetland Islands","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Solihull","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Solihull","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Solihull","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Solihull","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Solihull","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Solihull","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Somerset CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South and West Derbyshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South and West Derbyshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South and West Derbyshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South and West Derbyshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South and West Derbyshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South and West Derbyshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Ayrshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Ayrshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Ayrshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Ayrshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Ayrshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Ayrshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Hampshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Lanarkshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Teesside","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southampton","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southend-on-Sea","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Staffordshire CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Staffordshire CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Staffordshire CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Staffordshire CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Staffordshire CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Staffordshire CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Stoke-on-Trent","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Stoke-on-Trent","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Stoke-on-Trent","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Stoke-on-Trent","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Stoke-on-Trent","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Suffolk CC","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sunderland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sunderland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sunderland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sunderland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sunderland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Sunderland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swansea","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Telford and Wrekin","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Telford and Wrekin","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Telford and Wrekin","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Telford and Wrekin","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Telford and Wrekin","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Telford and Wrekin","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Thurrock","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Thurrock","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Thurrock","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Thurrock","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Thurrock","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Thurrock","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Torbay","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tower Hamlets","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tower Hamlets","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tower Hamlets","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tower Hamlets","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tower Hamlets","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tower Hamlets","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tyneside","65+","[c]","[c]","[c]","[c]"
