"Status","Year","Profession_of_post","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","International Trade","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","London","50","40","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","London","60","60","30550","31800"
"New entrant CS","2021","International Trade","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","London","30","30","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","London","230","220","46660","50500"
"New entrant CS","2021","Legal","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Scotland","40","30","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","East of England","40","30","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","London","150","150","46100","50520"
"New entrant CS","2021","Legal","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","North West (England)","70","60","41830","48080"
"New entrant CS","2021","Legal","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","South East (England)","60","60","43010","50520"
"New entrant CS","2021","Legal","Unknown","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","South West (England)","50","40","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
