"Status","Year","Region_ITL3","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Lisburn and Castlereagh","40-49","Male","60","60","27310","23920"
"In post","2022","Lisburn and Castlereagh","50-59","Female","90","80","28310","22710"
"In post","2022","Lisburn and Castlereagh","50-59","Male","100","100","29180","27370"
"In post","2022","Lisburn and Castlereagh","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Liverpool","20-29","Female","1280","1240","25760","24880"
"In post","2022","Liverpool","20-29","Male","840","830","25700","24880"
"In post","2022","Liverpool","30-39","Female","1730","1580","29050","25700"
"In post","2022","Liverpool","30-39","Male","1340","1330","29870","26670"
"In post","2022","Liverpool","40-49","Female","1700","1530","30800","26820"
"In post","2022","Liverpool","40-49","Male","1210","1200","32800","27570"
"In post","2022","Liverpool","50-59","Female","1900","1720","30470","26160"
"In post","2022","Liverpool","50-59","Male","1240","1200","33020","27570"
"In post","2022","Liverpool","60-64","Female","580","450","26620","22080"
"In post","2022","Liverpool","60-64","Male","350","300","28910","26160"
"In post","2022","Liverpool","65+","Female","160","120","24180","21680"
"In post","2022","Liverpool","65+","Male","120","90","28610","25820"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","20-29","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30-39","Female","30","30","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30-39","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","40-49","Female","40","30","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","40-49","Male","40","40","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50-59","Female","60","50","28860","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50-59","Male","60","60","31310","28980"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","20-29","Female","60","60","25420","24880"
"In post","2022","Luton","20-29","Male","40","40","[c]","[c]"
"In post","2022","Luton","30-39","Female","60","50","26650","27140"
"In post","2022","Luton","30-39","Male","30","30","[c]","[c]"
"In post","2022","Luton","40-49","Female","60","50","27380","27570"
"In post","2022","Luton","40-49","Male","60","50","29530","27570"
"In post","2022","Luton","50-59","Female","110","100","27930","27470"
"In post","2022","Luton","50-59","Male","80","70","30300","27570"
"In post","2022","Luton","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2022","Luton","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Luton","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Manchester","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Manchester","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Manchester","20-29","Female","990","980","29080","27570"
"In post","2022","Manchester","20-29","Male","900","900","29920","27570"
"In post","2022","Manchester","30-39","Female","1190","1120","34710","31990"
"In post","2022","Manchester","30-39","Male","1240","1240","35370","32010"
"In post","2022","Manchester","40-49","Female","1190","1100","36500","32310"
"In post","2022","Manchester","40-49","Male","1070","1060","37590","33370"
"In post","2022","Manchester","50-59","Female","1350","1260","34470","29720"
"In post","2022","Manchester","50-59","Male","1170","1140","37860","33370"
"In post","2022","Manchester","60-64","Female","310","250","30860","27570"
"In post","2022","Manchester","60-64","Male","280","230","34770","31650"
"In post","2022","Manchester","65+","Female","70","50","29120","27570"
"In post","2022","Manchester","65+","Male","100","70","34270","28920"
"In post","2022","Medway","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medway","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medway","20-29","Female","150","150","28110","28140"
"In post","2022","Medway","20-29","Male","110","110","27990","28140"
"In post","2022","Medway","30-39","Female","180","160","30210","29290"
"In post","2022","Medway","30-39","Male","140","140","30930","30120"
"In post","2022","Medway","40-49","Female","180","160","32080","29290"
"In post","2022","Medway","40-49","Male","130","130","33440","30710"
"In post","2022","Medway","50-59","Female","210","200","30120","28760"
"In post","2022","Medway","50-59","Male","190","190","37380","33520"
"In post","2022","Medway","60-64","Female","70","60","26520","25110"
"In post","2022","Medway","60-64","Male","50","50","33350","28800"
"In post","2022","Medway","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medway","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","20-29","Female","50","50","29560","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","20-29","Male","40","40","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","30-39","Female","80","70","32360","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","30-39","Male","50","50","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","40-49","Female","90","80","34620","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","40-49","Male","50","50","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","50-59","Female","150","140","31910","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","50-59","Male","100","100","36390","34280"
"In post","2022","Merton, Kingston upon Thames and Sutton","60-64","Female","30","30","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","30-39","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","30-39","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","40-49","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","40-49","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","50-59","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","50-59","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","20-29","Female","50","50","25680","24270"
"In post","2022","Mid Kent","20-29","Male","50","40","[c]","[c]"
"In post","2022","Mid Kent","30-39","Female","110","100","30400","29290"
"In post","2022","Mid Kent","30-39","Male","70","60","30280","28010"
"In post","2022","Mid Kent","40-49","Female","120","110","32930","29290"
"In post","2022","Mid Kent","40-49","Male","70","70","33850","31040"
"In post","2022","Mid Kent","50-59","Female","180","160","30880","29290"
"In post","2022","Mid Kent","50-59","Male","160","160","33910","31650"
"In post","2022","Mid Kent","60-64","Female","60","50","31720","28970"
"In post","2022","Mid Kent","60-64","Male","40","40","[c]","[c]"
"In post","2022","Mid Kent","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Lancashire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Lancashire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Lancashire","20-29","Female","300","290","24510","23140"
"In post","2022","Mid Lancashire","20-29","Male","250","240","23810","21260"
"In post","2022","Mid Lancashire","30-39","Female","470","410","27310","24800"
"In post","2022","Mid Lancashire","30-39","Male","420","420","27330","24960"
"In post","2022","Mid Lancashire","40-49","Female","910","780","29470","26820"
"In post","2022","Mid Lancashire","40-49","Male","650","630","29670","26830"
"In post","2022","Mid Lancashire","50-59","Female","1190","1050","29400","26850"
"In post","2022","Mid Lancashire","50-59","Male","800","770","31180","27570"
"In post","2022","Mid Lancashire","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mid Lancashire","60-64","Female","320","240","26410","22600"
"In post","2022","Mid Lancashire","60-64","Male","210","170","31090","27570"
"In post","2022","Mid Lancashire","65+","Female","70","40","26180","22330"
"In post","2022","Mid Lancashire","65+","Male","70","50","28680","26780"
"In post","2022","Mid Ulster","20-29","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","30-39","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","30-39","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","50-59","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","50-59","Male","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","20-29","Female","200","200","26990","26590"
"In post","2022","Milton Keynes","20-29","Male","220","210","26790","26560"
"In post","2022","Milton Keynes","30-39","Female","210","190","29960","27570"
"In post","2022","Milton Keynes","30-39","Male","260","260","33440","32120"
"In post","2022","Milton Keynes","40-49","Female","220","200","33770","28140"
"In post","2022","Milton Keynes","40-49","Male","220","210","36780","33520"
"In post","2022","Milton Keynes","50-59","Female","290","280","32840","28990"
"In post","2022","Milton Keynes","50-59","Male","330","320","39690","35440"
"In post","2022","Milton Keynes","60-64","Female","80","70","30490","27570"
"In post","2022","Milton Keynes","60-64","Male","110","100","35650","33340"
"In post","2022","Milton Keynes","65+","Female","30","20","[c]","[c]"
"In post","2022","Milton Keynes","65+","Male","50","40","40590","33510"
"In post","2022","Monmouthshire and Newport","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","20-29","Female","670","660","29240","30210"
"In post","2022","Monmouthshire and Newport","20-29","Male","560","550","29680","30210"
"In post","2022","Monmouthshire and Newport","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","30-39","Female","930","850","33780","30770"
"In post","2022","Monmouthshire and Newport","30-39","Male","740","730","36940","36840"
"In post","2022","Monmouthshire and Newport","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Monmouthshire and Newport","40-49","Female","800","720","35800","31060"
"In post","2022","Monmouthshire and Newport","40-49","Male","630","620","43320","40240"
"In post","2022","Monmouthshire and Newport","50-59","Female","750","690","32710","27570"
"In post","2022","Monmouthshire and Newport","50-59","Male","550","530","42270","38340"
"In post","2022","Monmouthshire and Newport","60-64","Female","180","140","29630","25570"
"In post","2022","Monmouthshire and Newport","60-64","Male","150","120","35950","31650"
"In post","2022","Monmouthshire and Newport","65+","Female","60","40","30460","26120"
"In post","2022","Monmouthshire and Newport","65+","Male","50","40","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","20-29","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","30-39","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","30-39","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","40-49","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","40-49","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","50-59","Female","40","30","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","50-59","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","65+","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","20-29","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","30-39","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","30-39","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","40-49","Female","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","40-49","Male","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","50-59","Female","[c]","[c]","[c]","[c]"
