"Status","Year","Region_ITL1","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North East (England)","International Trade","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Knowledge and Information Management","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Legal","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Medicine","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Medicine","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Medicine","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","Durham CC","280","270","22020","22350"
"New entrant CS","2021","North East (England)","Operational Delivery","Hartlepool and Stockton-on-Tees","50","50","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","South Teesside","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","Sunderland","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Operational Delivery","Tyneside","200","190","24160","21950"
"New entrant CS","2021","North East (England)","Other","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Other","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Other","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Planning","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Policy","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Project Delivery","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Property","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Property","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Property","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Psychology","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Psychology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Science and Engineering","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Security","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Statistics","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tax","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tax","Sunderland","140","130","21390","20140"
"New entrant CS","2021","North East (England)","Tax","Tyneside","660","650","23150","20140"
"New entrant CS","2021","North East (England)","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Durham CC","90","90","21580","21010"
"New entrant CS","2021","North East (England)","Unknown","Hartlepool and Stockton-on-Tees","70","60","23780","21010"
"New entrant CS","2021","North East (England)","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","South Teesside","70","70","21990","21010"
"New entrant CS","2021","North East (England)","Unknown","Sunderland","160","150","26720","27570"
"New entrant CS","2021","North East (England)","Unknown","Tyneside","1140","1130","24160","21010"
"New entrant CS","2021","North West (England)","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Communications","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Greater Manchester South West","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Manchester","40","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Warrington","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Digital, Data and Technology","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Economics","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Finance","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Greater Manchester South East","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Inspector of Education and Training","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Intelligence Analysis","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Internal Audit","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","International Trade","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Knowledge and Information Management","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Legal","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Medicine","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Cheshire East","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Chorley and West Lancashire","90","80","24470","22850"
"New entrant CS","2021","North West (England)","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Greater Manchester North West","50","40","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Greater Manchester South West","90","90","23590","20140"
"New entrant CS","2021","North West (England)","Operational Delivery","Lancaster and Wyre","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Operational Delivery","Liverpool","220","200","24420","21430"
"New entrant CS","2021","North West (England)","Operational Delivery","Manchester","370","360","23720","21430"
"New entrant CS","2021","North West (England)","Operational Delivery","Mid Lancashire","110","110","21860","22350"
"New entrant CS","2021","North West (England)","Operational Delivery","Sefton","120","110","25240","21430"
"New entrant CS","2021","North West (England)","Operational Delivery","Warrington","260","250","29190","28840"
"New entrant CS","2021","North West (England)","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
