"Status","Year","Region_ITL3","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","No function","410","390","33220","31880"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","No function","740","690","28730","29260"
"In post","2022","Kent Thames Gateway","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","No function","800","770","31590","31650"
"In post","2022","Kent Thames Gateway","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Legal","60","50","41320","48080"
"In post","2022","Kingston upon Hull, City of","Female","No function","960","820","26980","27130"
"In post","2022","Kingston upon Hull, City of","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Property","40","40","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Female","Unknown","70","70","27030","25040"
"In post","2022","Kingston upon Hull, City of","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","No function","750","700","28020","27130"
"In post","2022","Kingston upon Hull, City of","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Property","40","40","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Male","Unknown","90","90","26770","25260"
"In post","2022","Lambeth","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Communications","40","40","[c]","[c]"
"In post","2022","Lambeth","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Digital, Data & Technology","70","70","48480","42000"
"In post","2022","Lambeth","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Human Resources","110","100","41210","37260"
"In post","2022","Lambeth","Female","Legal","30","30","[c]","[c]"
"In post","2022","Lambeth","Female","No function","1520","1440","40440","36200"
"In post","2022","Lambeth","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Female","Unknown","40","40","[c]","[c]"
"In post","2022","Lambeth","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Digital, Data & Technology","60","60","50030","46840"
"In post","2022","Lambeth","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Human Resources","40","30","[c]","[c]"
"In post","2022","Lambeth","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","No function","1260","1240","43730","39840"
"In post","2022","Lambeth","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lambeth","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Human Resources","140","120","25870","26510"
"In post","2022","Lancaster and Wyre","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","No function","300","270","27120","27380"
"In post","2022","Lancaster and Wyre","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Female","Unknown","130","120","31630","26670"
"In post","2022","Lancaster and Wyre","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Human Resources","40","40","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","No function","290","270","27760","27380"
"In post","2022","Lancaster and Wyre","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Male","Unknown","50","50","39990","27250"
"In post","2022","Leeds","Female","Analysis","130","120","39250","36820"
"In post","2022","Leeds","Female","Commercial","160","150","48640","41560"
"In post","2022","Leeds","Female","Communications","300","290","33870","28310"
"In post","2022","Leeds","Female","Counter Fraud","490","440","32010","28920"
"In post","2022","Leeds","Female","Debt","110","90","27010","26590"
"In post","2022","Leeds","Female","Digital, Data & Technology","280","270","40600","36970"
"In post","2022","Leeds","Female","Finance","450","410","36400","33370"
"In post","2022","Leeds","Female","Grants Management","40","40","[c]","[c]"
"In post","2022","Leeds","Female","Human Resources","300","270","40560","36550"
"In post","2022","Leeds","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leeds","Female","Legal","400","370","39730","34260"
"In post","2022","Leeds","Female","No function","3550","3270","31630","27570"
"In post","2022","Leeds","Female","Project Delivery","210","200","42340","38290"
"In post","2022","Leeds","Female","Property","190","170","36610","33370"
"In post","2022","Leeds","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leeds","Female","Unknown","610","560","31700","27570"
"In post","2022","Leeds","Male","Analysis","130","130","40920","36050"
"In post","2022","Leeds","Male","Commercial","130","120","47580","44400"
"In post","2022","Leeds","Male","Communications","360","360","31160","26820"
"In post","2022","Leeds","Male","Counter Fraud","510","500","34310","33080"
"In post","2022","Leeds","Male","Debt","70","70","26760","24340"
"In post","2022","Leeds","Male","Digital, Data & Technology","470","460","43930","40180"
"In post","2022","Leeds","Male","Finance","380","360","39620","36690"
"In post","2022","Leeds","Male","Grants Management","30","30","[c]","[c]"
"In post","2022","Leeds","Male","Human Resources","120","120","40920","36330"
"In post","2022","Leeds","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leeds","Male","Legal","220","210","43140","40520"
"In post","2022","Leeds","Male","No function","2920","2830","32600","27570"
"In post","2022","Leeds","Male","Project Delivery","190","180","40790","36630"
"In post","2022","Leeds","Male","Property","190","180","39520","34000"
"In post","2022","Leeds","Male","Security","40","40","[c]","[c]"
"In post","2022","Leeds","Male","Unknown","500","490","31060","27370"
"In post","2022","Leicester","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Leicester","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Legal","110","90","38180","33840"
"In post","2022","Leicester","Female","No function","1370","1210","26180","24090"
"In post","2022","Leicester","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Legal","40","30","[c]","[c]"
"In post","2022","Leicester","Male","No function","920","880","26720","26110"
"In post","2022","Leicester","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicester","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","No function","790","700","28310","26610"
"In post","2022","Leicestershire CC and Rutland","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Property","50","50","21470","19010"
"In post","2022","Leicestershire CC and Rutland","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Female","Unknown","170","150","28060","25310"
"In post","2022","Leicestershire CC and Rutland","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Male","No function","700","670","31270","27800"
