"Status","Year","Responsibility_level","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Wales","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Wales","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Eastern Scotland","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Eastern Scotland","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Female","80","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Greater Manchester","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Inner London - West","Female","80","70","23450","23500"
"Leaver Dept.","2021","AA/AO","Inner London - West","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lancashire","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Merseyside","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Female","130","120","20830","21010"
"Leaver Dept.","2021","AA/AO","Northumberland and Tyne and Wear","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Tees Valley and Durham","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Central Scotland","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands","Female","90","90","20250","19930"
"Leaver Dept.","2021","AA/AO","West Midlands","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Wales and The Valleys","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Yorkshire","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","EO","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Wales","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","East Wales","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Eastern Scotland","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","EO","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","80","70","24350","25050"
"Leaver Dept.","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","70","24540","25670"
"Leaver Dept.","2021","EO","Greater Manchester","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","EO","Greater Manchester","Male","70","70","26530","27570"
"Leaver Dept.","2021","EO","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - West","Female","350","320","28180","27690"
"Leaver Dept.","2021","EO","Inner London - West","Male","230","210","28060","27680"
"Leaver Dept.","2021","EO","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Merseyside","Female","70","60","25600","25060"
"Leaver Dept.","2021","EO","Merseyside","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northumberland and Tyne and Wear","Female","80","80","26380","27570"
"Leaver Dept.","2021","EO","Northumberland and Tyne and Wear","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - South","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - South","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Central Scotland","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","EO","West Central Scotland","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands","Female","70","70","25360","25190"
"Leaver Dept.","2021","EO","West Midlands","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Yorkshire","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","EO","West Yorkshire","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Wales","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Female","60","50","54460","54540"
"Leaver Dept.","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","70","53380","52090"
"Leaver Dept.","2021","G6/G7","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - East","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - East","Male","70","70","60070","58260"
"Leaver Dept.","2021","G6/G7","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - West","Female","780","700","57400","55100"
"Leaver Dept.","2021","G6/G7","Inner London - West","Male","670","610","57320","54900"
"Leaver Dept.","2021","G6/G7","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Central Scotland","Male","[c]","[c]","[c]","[c]"
