"Status","Year","Sexual_orientation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Ministry of Justice","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Haringey and Islington","300","280","31020","32040"
"In post","2022","Unknown","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Hartlepool and Stockton-on-Tees","110","100","30020","29630"
"In post","2022","Unknown","Ministry of Justice","Heart of Essex","160","150","26750","26140"
"In post","2022","Unknown","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Hertfordshire CC","120","120","28340","27770"
"In post","2022","Unknown","Ministry of Justice","Hounslow and Richmond upon Thames","240","230","31430","31020"
"In post","2022","Unknown","Ministry of Justice","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Isle of Wight","100","80","29910","31650"
"In post","2022","Unknown","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","130","120","32530","30520"
"In post","2022","Unknown","Ministry of Justice","Kent Thames Gateway","280","260","29200","29210"
"In post","2022","Unknown","Ministry of Justice","Kingston upon Hull, City of","120","110","26760","26460"
"In post","2022","Unknown","Ministry of Justice","Lambeth","130","120","34030","31850"
"In post","2022","Unknown","Ministry of Justice","Lancaster and Wyre","80","70","26760","25210"
"In post","2022","Unknown","Ministry of Justice","Leeds","440","410","27670","25480"
"In post","2022","Unknown","Ministry of Justice","Leicester","160","150","25720","23170"
"In post","2022","Unknown","Ministry of Justice","Leicestershire CC and Rutland","170","160","28090","25410"
"In post","2022","Unknown","Ministry of Justice","Lewisham and Southwark","70","60","31100","28750"
"In post","2022","Unknown","Ministry of Justice","Lincolnshire CC","120","110","25660","24800"
"In post","2022","Unknown","Ministry of Justice","Liverpool","330","300","27480","25700"
"In post","2022","Unknown","Ministry of Justice","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Manchester","340","320","27070","24800"
"In post","2022","Unknown","Ministry of Justice","Medway","140","130","27790","28140"
"In post","2022","Unknown","Ministry of Justice","Merton, Kingston upon Thames and Sutton","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Mid Kent","90","80","27920","27550"
"In post","2022","Unknown","Ministry of Justice","Mid Lancashire","200","180","28270","28200"
"In post","2022","Unknown","Ministry of Justice","Milton Keynes","130","130","29060","28200"
"In post","2022","Unknown","Ministry of Justice","Monmouthshire and Newport","80","70","27130","27120"
"In post","2022","Unknown","Ministry of Justice","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","North and West Norfolk","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","North Nottinghamshire","150","140","26770","25610"
"In post","2022","Unknown","Ministry of Justice","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Norwich and East Norfolk","110","100","26160","24800"
"In post","2022","Unknown","Ministry of Justice","Nottingham","240","220","26450","24750"
"In post","2022","Unknown","Ministry of Justice","Oxfordshire CC","210","190","28770","28140"
"In post","2022","Unknown","Ministry of Justice","Peterborough","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Plymouth","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Portsmouth","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Redbridge and Waltham Forest","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Sefton","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Sheffield","90","80","35160","30450"
"In post","2022","Unknown","Ministry of Justice","Shropshire","80","70","28650","27380"
"In post","2022","Unknown","Ministry of Justice","Somerset CC","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","South and West Derbyshire","90","80","28410","28590"
"In post","2022","Unknown","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","South Nottinghamshire","60","60","27100","24730"
"In post","2022","Unknown","Ministry of Justice","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Southampton","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Southend-on-Sea","30","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Staffordshire CC","400","370","26580","25210"
"In post","2022","Unknown","Ministry of Justice","Stoke-on-Trent","80","70","24190","20970"
"In post","2022","Unknown","Ministry of Justice","Suffolk CC","200","180","27990","27220"
"In post","2022","Unknown","Ministry of Justice","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Swansea","140","120","26790","25120"
"In post","2022","Unknown","Ministry of Justice","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Tower Hamlets","280","280","38610","34260"
"In post","2022","Unknown","Ministry of Justice","Tyneside","110","100","27210","24450"
"In post","2022","Unknown","Ministry of Justice","Unknown","40","30","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Wakefield","190","170","26850","24800"
"In post","2022","Unknown","Ministry of Justice","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Wandsworth","220","210","30670","30520"
"In post","2022","Unknown","Ministry of Justice","Warrington","200","180","27370","25610"
"In post","2022","Unknown","Ministry of Justice","Warwickshire CC","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Cumbria","50","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Northamptonshire","100","100","27270","24800"
"In post","2022","Unknown","Ministry of Justice","West Surrey","100","90","31250","30450"
"In post","2022","Unknown","Ministry of Justice","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","West Sussex (South West)","70","60","27810","27380"
"In post","2022","Unknown","Ministry of Justice","Westminster","850","820","42070","38230"
"In post","2022","Unknown","Ministry of Justice","Wiltshire","50","50","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Wirral","40","40","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Wolverhampton","50","50","27750","24800"
"In post","2022","Unknown","Ministry of Justice","Worcestershire CC","240","220","27420","25210"
"In post","2022","Unknown","Ministry of Justice","York","50","40","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","60","50","35890","34140"
"In post","2022","Unknown","National Crime Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Berkshire","30","30","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Birmingham","50","50","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Lambeth","190","190","45240","41970"
"In post","2022","Unknown","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Warrington","110","100","39050","36740"
"In post","2022","Unknown","National Crime Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland Office","Westminster","30","30","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Tyneside","[c]","[c]","[c]","[c]"
