"Status","Year","Region_ITL2","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lincolnshire","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Unknown","70","70","27240","27570"
"New entrant CS","2021","Merseyside","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Debt","Tax","40","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data & Technology","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Operational Delivery","230","220","25320","22350"
"New entrant CS","2021","Merseyside","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","Merseyside","No function","Tax","190","190","20620","20140"
"New entrant CS","2021","Merseyside","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Operational Delivery","130","130","23580","21430"
"New entrant CS","2021","Merseyside","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Unknown","330","320","25990","27570"
"New entrant CS","2021","North Eastern Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","No function","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","Unknown","110","110","29540","27570"
"New entrant CS","2021","North Yorkshire","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Operational Delivery","100","90","24010","22920"
"New entrant CS","2021","North Yorkshire","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Policy","60","60","32250","29180"
"New entrant CS","2021","North Yorkshire","No function","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Security","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Other","50","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Unknown","100","100","26960","27570"
"New entrant CS","2021","Northern Ireland","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","No function","Operational Delivery","90","90","23380","20140"
"New entrant CS","2021","Northern Ireland","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","No function","Tax","130","120","21830","20140"
"New entrant CS","2021","Northern Ireland","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Communications","Tax","300","300","26120","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Debt","Tax","300","290","20400","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Legal","Legal","[c]","[c]","[c]","[c]"
