"Status","Year","Responsibility_level","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SEO/HEO","Chinese","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Inner London - West","130","130","35220","34020"
"New entrant CS","2021","SEO/HEO","Mixed","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Inner London - West","70","70","35330","34280"
"New entrant CS","2021","SEO/HEO","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Derbyshire and Nottinghamshire","60","50","33350","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","East Wales","140","140","32990","30950"
"New entrant CS","2021","SEO/HEO","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Eastern Scotland","220","210","34920","32140"
"New entrant CS","2021","SEO/HEO","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","34760","33840"
"New entrant CS","2021","SEO/HEO","Unknown","Greater Manchester","160","160","32750","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Hampshire and Isle of Wight","80","80","33570","33000"
"New entrant CS","2021","SEO/HEO","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Inner London - East","130","120","36000","36160"
"New entrant CS","2021","SEO/HEO","Unknown","Inner London - West","1420","1410","34210","32940"
"New entrant CS","2021","SEO/HEO","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Northumberland and Tyne and Wear","80","80","32740","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Outer London - South","150","150","36280","36160"
"New entrant CS","2021","SEO/HEO","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Shropshire and Staffordshire","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","South Yorkshire","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","Unknown","110","110","29700","28000"
"New entrant CS","2021","SEO/HEO","Unknown","West Central Scotland","80","80","34510","32520"
"New entrant CS","2021","SEO/HEO","Unknown","West Midlands","90","90","34720","31810"
"New entrant CS","2021","SEO/HEO","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Unknown","West Yorkshire","200","200","31890","30930"
"New entrant CS","2021","SEO/HEO","White","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Berkshire, Buckinghamshire and Oxfordshire","100","90","35370","35000"
"New entrant CS","2021","SEO/HEO","White","Cheshire","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Derbyshire and Nottinghamshire","120","110","34370","31810"
"New entrant CS","2021","SEO/HEO","White","Devon","100","100","35690","33840"
"New entrant CS","2021","SEO/HEO","White","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","East Anglia","110","110","33990","33000"
"New entrant CS","2021","SEO/HEO","White","East Wales","260","250","33880","31810"
"New entrant CS","2021","SEO/HEO","White","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Eastern Scotland","220","220","35390","33550"
"New entrant CS","2021","SEO/HEO","White","Essex","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Gloucestershire, Wiltshire and Bath/Bristol area","700","670","34550","33000"
"New entrant CS","2021","SEO/HEO","White","Greater Manchester","230","220","33830","32000"
"New entrant CS","2021","SEO/HEO","White","Hampshire and Isle of Wight","350","340","33800","33000"
"New entrant CS","2021","SEO/HEO","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","White","Inner London - East","460","430","37590","38000"
"New entrant CS","2021","SEO/HEO","White","Inner London - West","1790","1780","35460","34020"
