"Status","Year","Region_ITL2","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North Eastern Scotland","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","Department for Business, Energy and Industrial Strategy","100","90","49190","39650"
"In post","2022","North Eastern Scotland","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","Department for Work and Pensions","90","90","74910","85830"
"In post","2022","North Eastern Scotland","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","SEO/HEO","Scottish Government","400","380","39430","38610"
"In post","2022","North Yorkshire","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","AA/AO","Cabinet Office","130","120","21190","21170"
"In post","2022","North Yorkshire","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","AA/AO","Department for Environment, Food and Rural Affairs","160","150","21550","21300"
"In post","2022","North Yorkshire","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","AA/AO","Department for Work and Pensions","70","60","21240","21260"
"In post","2022","North Yorkshire","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","AA/AO","Ministry of Defence","790","760","23360","21170"
"In post","2022","North Yorkshire","AA/AO","Ministry of Justice","110","90","23320","20970"
"In post","2022","North Yorkshire","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Cabinet Office","140","130","25720","26350"
"In post","2022","North Yorkshire","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Department for Environment, Food and Rural Affairs","170","160","25450","25190"
"In post","2022","North Yorkshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Department for Work and Pensions","330","300","27240","27570"
"In post","2022","North Yorkshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Food Standards Agency","40","40","[c]","[c]"
"In post","2022","North Yorkshire","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Ministry of Defence","270","270","28900","26930"
"In post","2022","North Yorkshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Attorney General's Departments","70","60","59770","57450"
"In post","2022","North Yorkshire","G6/G7","Cabinet Office","70","70","56330","51000"
"In post","2022","North Yorkshire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Department for Environment, Food and Rural Affairs","230","220","51910","49370"
"In post","2022","North Yorkshire","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Ministry of Defence","60","60","67960","64600"
"In post","2022","North Yorkshire","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Attorney General's Departments","60","50","34980","38180"
"In post","2022","North Yorkshire","SEO/HEO","Cabinet Office","220","220","34680","33300"
"In post","2022","North Yorkshire","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Department for Environment, Food and Rural Affairs","430","420","33860","35900"
"In post","2022","North Yorkshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Department for Work and Pensions","160","150","35470","34290"
"In post","2022","North Yorkshire","SEO/HEO","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Food Standards Agency","100","90","34640","36140"
"In post","2022","North Yorkshire","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Ministry of Defence","310","300","36780","34770"
"In post","2022","North Yorkshire","SEO/HEO","Ministry of Justice","50","50","40000","37710"
"In post","2022","North Yorkshire","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Unknown","Ministry of Justice","240","220","29520","28200"
"In post","2022","Northern Ireland","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA/AO","HM Revenue and Customs","730","660","21400","21250"
"In post","2022","Northern Ireland","AA/AO","Home Office","180","160","21500","21680"
"In post","2022","Northern Ireland","AA/AO","Ministry of Defence","690","670","21070","20560"
"In post","2022","Northern Ireland","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","EO","HM Revenue and Customs","650","610","26810","26820"
"In post","2022","Northern Ireland","EO","Home Office","280","270","25450","24890"
"In post","2022","Northern Ireland","EO","Ministry of Defence","90","90","28870","27680"
"In post","2022","Northern Ireland","EO","National Crime Agency","50","50","33010","33100"
"In post","2022","Northern Ireland","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","HM Revenue and Customs","190","180","57120","55210"
"In post","2022","Northern Ireland","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","SEO/HEO","Food Standards Agency","70","70","34760","37350"
"In post","2022","Northern Ireland","SEO/HEO","HM Revenue and Customs","790","760","35310","33370"
"In post","2022","Northern Ireland","SEO/HEO","Home Office","80","80","33400","30980"
"In post","2022","Northern Ireland","SEO/HEO","Ministry of Defence","90","90","37850","37210"
"In post","2022","Northern Ireland","SEO/HEO","National Crime Agency","60","60","42480","43710"
"In post","2022","Northern Ireland","SEO/HEO","Northern Ireland Office","60","60","35850","36720"
"In post","2022","Northern Ireland","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Attorney General's Departments","60","50","22170","22200"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Cabinet Office","170","160","21050","21050"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department for Environment, Food and Rural Affairs","270","240","21250","21300"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department for Transport","150","130","22170","21840"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department for Work and Pensions","3170","2740","21140","21260"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","HM Revenue and Customs","4320","3540","21570","21250"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Home Office","30","30","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Ministry of Defence","130","130","20640","21170"
"In post","2022","Northumberland, and Tyne and Wear","AA/AO","Ministry of Justice","350","300","20720","20970"
