"Status","Year","Ethnicity","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Attorney General's Departments","90","90","36420","35010"
"In post","2021","Black","SEO/HEO","Cabinet Office","110","100","36970","35590"
"In post","2021","Black","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Department for Business, Energy and Industrial Strategy","190","190","36920","35520"
"In post","2021","Black","SEO/HEO","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"In post","2021","Black","SEO/HEO","Department for Education","150","140","37030","36750"
"In post","2021","Black","SEO/HEO","Department for Environment, Food and Rural Affairs","90","90","35280","34840"
"In post","2021","Black","SEO/HEO","Department for International Trade","60","60","35630","38160"
"In post","2021","Black","SEO/HEO","Department for Transport","110","110","38850","37660"
"In post","2021","Black","SEO/HEO","Department for Work and Pensions","290","290","38050","36650"
"In post","2021","Black","SEO/HEO","Department of Health and Social Care","310","290","36070","33880"
"In post","2021","Black","SEO/HEO","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Foreign, Commonwealth and Development Office","100","100","38310","38230"
"In post","2021","Black","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","HM Revenue and Customs","540","530","36310","36160"
"In post","2021","Black","SEO/HEO","HM Treasury","50","40","[c]","[c]"
"In post","2021","Black","SEO/HEO","Home Office","550","540","38180","36370"
"In post","2021","Black","SEO/HEO","Ministry of Defence","360","360","36920","37000"
"In post","2021","Black","SEO/HEO","Ministry of Housing, Communities and Local Government","70","70","36600","35780"
"In post","2021","Black","SEO/HEO","Ministry of Justice","530","520","37820","36800"
"In post","2021","Black","SEO/HEO","National Crime Agency","30","30","[c]","[c]"
"In post","2021","Black","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Office for Standards in Education","30","30","[c]","[c]"
"In post","2021","Black","SEO/HEO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","United Kingdom Statistics Authority","40","40","[c]","[c]"
"In post","2021","Black","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Black","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Ministry of Justice","790","770","31090","28200"
"In post","2021","Black","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Department for Work and Pensions","60","50","21380","21010"
"In post","2021","Chinese","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2021","Chinese","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Home Office","40","30","[c]","[c]"
"In post","2021","Chinese","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Ministry of Justice","60","60","23490","21710"
"In post","2021","Chinese","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","AA/AO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Department for Work and Pensions","70","70","28890","27570"
"In post","2021","Chinese","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","HM Revenue and Customs","50","50","26380","25560"
"In post","2021","Chinese","EO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Home Office","60","60","27430","27140"
"In post","2021","Chinese","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","EO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2021","Chinese","G6/G7","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2021","Chinese","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
