"Status","Year","Organisation","Responsibility_level","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Education and Skills Funding Agency","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","No function","30","30","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","AA/AO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","AA/AO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","EO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","No function","50","50","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","AA/AO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Legal","80","80","27790","26950"
"New entrant CS","2021","Government Legal Department","EO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","G6/G7","Legal","100","90","54690","50500"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","SEO/HEO","Legal","60","60","43140","43920"
"New entrant CS","2021","Government Property Agency","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","EO","No function","70","70","26490","26370"
"New entrant CS","2021","Health and Safety Executive","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SCS","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","SEO/HEO","No function","60","60","39640","36040"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","No function","1640","1590","19660","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","No function","180","180","23700","22840"
"New entrant CS","2021","HM Courts and Tribunals Service","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Legal","130","130","27470","26550"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","No function","90","90","29980","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","AA/AO","No function","510","500","22530","22350"
"New entrant CS","2021","HM Land Registry","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","EO","Digital, Data & Technology","40","40","[c]","[c]"
