"Status","Year","Disability","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","AA/AO","320","300","20560","21840"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","AA/AO","70","70","22720","21840"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","EO","150","140","26690","26130"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Driver and Vehicle Standards Agency","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","SEO/HEO","60","60","34090","32350"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Actuary's Department","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","EO","120","110","27340","26950"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","G6/G7","110","110","52840","50500"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Legal Department","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","EO","80","80","26430","26370"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Health and Safety Executive","SEO/HEO","90","90","40400","36040"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","AA/AO","610","580","21100","20970"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","EO","110","110","26310","25120"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Courts and Tribunals Service","SEO/HEO","130","130","34290","34260"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","AA/AO","110","100","22560","22600"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","EO","60","60","27650","27130"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","AA/AO","3380","3370","23970","23140"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","EO","120","120","25490","24620"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","SEO/HEO","200","190","33640","31540"
"New entrant CS","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","4050","3790","28660","24800"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA/AO","1930","1850","21310","21250"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","1320","1310","27020","26590"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6/G7","120","120","56490","54690"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO/HEO","1040","1040","34790","33080"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","AA/AO","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","EO","50","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","SEO/HEO","100","100","30350","29320"
"New entrant CS","2022","Declared non-disabled","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","EO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","AA/AO","80","80","19090","17900"
"New entrant CS","2022","Declared non-disabled","Met Office","EO","60","60","24610","24360"
"New entrant CS","2022","Declared non-disabled","Met Office","G6/G7","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","540","530","22370","21170"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","320","310","27660","26350"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","60","50","61710","56990"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","440","430","36690","34000"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","70","70","27090","28310"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","G6/G7","70","70","57000","56600"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO/HEO","190","190","35950","34260"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
