"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tyneside","Undeclared","North East (England)","1160","1070","31880","27570"
"In post","2022","Tyneside","Unknown","North East (England)","4630","4150","28670","26130"
"In post","2022","Unknown","Heterosexual / straight","Unknown","870","820","34210","30650"
"In post","2022","Unknown","LGBO","Unknown","70","70","34170","30130"
"In post","2022","Unknown","Undeclared","Unknown","120","110","33580","29290"
"In post","2022","Unknown","Unknown","Unknown","2260","2230","36800","32700"
"In post","2022","Wakefield","Heterosexual / straight","Yorkshire and The Humber","1260","1170","31350","28200"
"In post","2022","Wakefield","LGBO","Yorkshire and The Humber","100","90","29240","27570"
"In post","2022","Wakefield","Undeclared","Yorkshire and The Humber","160","140","31570","31650"
"In post","2022","Wakefield","Unknown","Yorkshire and The Humber","290","260","29210","27570"
"In post","2022","Walsall","Heterosexual / straight","West Midlands (England)","430","380","26390","27570"
"In post","2022","Walsall","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Undeclared","West Midlands (England)","50","40","[c]","[c]"
"In post","2022","Walsall","Unknown","West Midlands (England)","160","130","24720","23320"
"In post","2022","Wandsworth","Heterosexual / straight","London","600","580","33250","31880"
"In post","2022","Wandsworth","LGBO","London","50","50","34100","32830"
"In post","2022","Wandsworth","Undeclared","London","70","70","33270","31060"
"In post","2022","Wandsworth","Unknown","London","270","250","30390","30520"
"In post","2022","Warrington","Heterosexual / straight","North West (England)","1930","1840","33980","31990"
"In post","2022","Warrington","LGBO","North West (England)","120","110","33380","31470"
"In post","2022","Warrington","Undeclared","North West (England)","190","180","33630","32770"
"In post","2022","Warrington","Unknown","North West (England)","410","380","30850","28000"
"In post","2022","Warwickshire CC","Heterosexual / straight","West Midlands (England)","1010","930","28550","26780"
"In post","2022","Warwickshire CC","LGBO","West Midlands (England)","50","50","28620","25120"
"In post","2022","Warwickshire CC","Undeclared","West Midlands (England)","130","120","27150","25830"
"In post","2022","Warwickshire CC","Unknown","West Midlands (England)","160","140","27370","26350"
"In post","2022","West Cumbria","Heterosexual / straight","North West (England)","720","660","30940","27570"
"In post","2022","West Cumbria","LGBO","North West (England)","40","40","[c]","[c]"
"In post","2022","West Cumbria","Undeclared","North West (England)","80","80","32490","28050"
"In post","2022","West Cumbria","Unknown","North West (England)","460","410","24960","21300"
"In post","2022","West Essex","Heterosexual / straight","East of England","530","480","31370","29290"
"In post","2022","West Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Undeclared","East of England","70","60","30660","27750"
"In post","2022","West Essex","Unknown","East of England","70","60","33990","29290"
"In post","2022","West Kent","Heterosexual / straight","South East (England)","150","140","36440","30460"
"In post","2022","West Kent","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Unknown","South East (England)","150","140","38820","38070"
"In post","2022","West Lothian","Heterosexual / straight","Scotland","270","260","35670","27930"
"In post","2022","West Lothian","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","Unknown","Scotland","120","110","31680","27570"
"In post","2022","West Northamptonshire","Heterosexual / straight","East Midlands (England)","800","740","28050","25720"
"In post","2022","West Northamptonshire","LGBO","East Midlands (England)","50","50","[c]","[c]"
"In post","2022","West Northamptonshire","Undeclared","East Midlands (England)","110","100","28570","26780"
"In post","2022","West Northamptonshire","Unknown","East Midlands (England)","150","140","27460","25210"
"In post","2022","West Surrey","Heterosexual / straight","South East (England)","1630","1530","33560","29920"
"In post","2022","West Surrey","LGBO","South East (England)","120","110","31050","29200"
"In post","2022","West Surrey","Undeclared","South East (England)","230","220","36610","32620"
"In post","2022","West Surrey","Unknown","South East (England)","310","280","34070","29520"
"In post","2022","West Sussex (North East)","Heterosexual / straight","South East (England)","880","790","31180","27570"
"In post","2022","West Sussex (North East)","LGBO","South East (England)","40","40","[c]","[c]"
"In post","2022","West Sussex (North East)","Undeclared","South East (England)","180","160","30830","28350"
"In post","2022","West Sussex (North East)","Unknown","South East (England)","190","170","30560","27250"
"In post","2022","West Sussex (South West)","Heterosexual / straight","South East (England)","840","770","32440","27570"
"In post","2022","West Sussex (South West)","LGBO","South East (England)","60","60","30190","27570"
"In post","2022","West Sussex (South West)","Undeclared","South East (England)","130","120","32510","28800"
"In post","2022","West Sussex (South West)","Unknown","South East (England)","340","300","30770","27570"
"In post","2022","Westminster","Heterosexual / straight","London","36910","35880","48960","45200"
"In post","2022","Westminster","LGBO","London","3710","3670","47940","44480"
"In post","2022","Westminster","Undeclared","London","5230","5100","48560","45200"
"In post","2022","Westminster","Unknown","London","10940","10690","46980","41750"
"In post","2022","Wiltshire","Heterosexual / straight","South West (England)","4200","4030","35270","33300"
"In post","2022","Wiltshire","LGBO","South West (England)","200","190","33210","29230"
"In post","2022","Wiltshire","Undeclared","South West (England)","600","570","37660","34710"
"In post","2022","Wiltshire","Unknown","South West (England)","2680","2580","40320","38070"
"In post","2022","Wirral","Heterosexual / straight","North West (England)","1430","1270","27590","27130"
"In post","2022","Wirral","LGBO","North West (England)","80","80","26600","22600"
"In post","2022","Wirral","Undeclared","North West (England)","190","160","27120","27130"
"In post","2022","Wirral","Unknown","North West (England)","590","510","25810","22600"
"In post","2022","Wolverhampton","Heterosexual / straight","West Midlands (England)","780","700","28020","27570"
"In post","2022","Wolverhampton","LGBO","West Midlands (England)","50","50","30380","27570"
"In post","2022","Wolverhampton","Undeclared","West Midlands (England)","90","80","27230","27570"
"In post","2022","Wolverhampton","Unknown","West Midlands (England)","240","210","26660","26390"
"In post","2022","Worcestershire CC","Heterosexual / straight","West Midlands (England)","1630","1530","29980","27380"
"In post","2022","Worcestershire CC","LGBO","West Midlands (England)","100","100","28490","25210"
"In post","2022","Worcestershire CC","Undeclared","West Midlands (England)","210","200","30710","27570"
"In post","2022","Worcestershire CC","Unknown","West Midlands (England)","430","400","27920","25210"
"In post","2022","York","Heterosexual / straight","Yorkshire and The Humber","1830","1740","34690","31710"
"In post","2022","York","LGBO","Yorkshire and The Humber","150","150","31540","29180"
"In post","2022","York","Undeclared","Yorkshire and The Humber","230","220","35500","32270"
"In post","2022","York","Unknown","Yorkshire and The Humber","450","420","32220","26750"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Unknown","Scotland","90","70","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","London","100","90","37690","32330"
"Leaver CS","2021","Barnet","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Yorkshire and The Humber","110","100","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","South West (England)","360","330","38290","34520"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","South West (England)","60","50","38270","38250"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","South West (England)","70","60","31600","28120"
"Leaver CS","2021","Bedford","Heterosexual / straight","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Bedford","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Unknown","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Belfast","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Unknown","Northern Ireland","90","70","[c]","[c]"
"Leaver CS","2021","Berkshire","Heterosexual / straight","South East (England)","70","60","35830","29290"
"Leaver CS","2021","Berkshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Unknown","South East (England)","70","60","31510","26650"
