"Status","Year","Ethnicity","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Heterosexual / straight","Digital, Data & Technology","90","90","45310","39790"
"Leaver Dept.","2021","White","Heterosexual / straight","Finance","90","90","46860","45200"
"Leaver Dept.","2021","White","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Heterosexual / straight","Human Resources","250","250","38110","32960"
"Leaver Dept.","2021","White","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Heterosexual / straight","Legal","90","90","42800","38440"
"Leaver Dept.","2021","White","Heterosexual / straight","No function","1510","1460","39860","33570"
"Leaver Dept.","2021","White","Heterosexual / straight","Project Delivery","310","300","40800","34160"
"Leaver Dept.","2021","White","Heterosexual / straight","Property","60","60","38540","33100"
"Leaver Dept.","2021","White","Heterosexual / straight","Security","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Heterosexual / straight","Unknown","1720","1640","35110","29860"
"Leaver Dept.","2021","White","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","No function","200","200","38520","33090"
"Leaver Dept.","2021","White","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","LGBO","Unknown","160","160","34260","28670"
"Leaver Dept.","2021","White","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","No function","120","120","41440","36800"
"Leaver Dept.","2021","White","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Undeclared","Unknown","120","120","36580","30830"
"Leaver Dept.","2021","White","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","No function","80","80","41220","33690"
"Leaver Dept.","2021","White","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","1040","870","30260","27570"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Analysis","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Digital, Data & Technology","70","70","41560","36640"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Finance","60","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Human Resources","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","No function","1370","1290","35140","29480"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Project Delivery","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Heterosexual / straight","Unknown","220","210","32940","28810"
"Leaver Dept.","2022","Asian","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","No function","50","40","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","No function","100","90","38080","32330"
"Leaver Dept.","2022","Asian","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","No function","110","100","47850","36460"
"Leaver Dept.","2022","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","140","110","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Human Resources","60","50","35440","32330"
"Leaver Dept.","2022","Black","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","No function","730","690","35170","31060"
"Leaver Dept.","2022","Black","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Heterosexual / straight","Unknown","80","80","36300","35070"
"Leaver Dept.","2022","Black","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","No function","60","50","46760","35060"
"Leaver Dept.","2022","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","No function","310","300","37500","33250"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Heterosexual / straight","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","No function","50","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","No function","40","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","No function","90","80","39770","33050"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","LGBO","Unknown","[c]","[c]","[c]","[c]"
