"Status","Year","Sexual_orientation","Parent_department","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","No function","90","90","46450","38960"
"Leaver Dept.","2021","Heterosexual / straight","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","No function","90","80","26850","21590"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Transport","Unknown","120","120","47110","42460"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Work and Pensions","Unknown","860","820","30300","27570"
"Leaver Dept.","2021","Heterosexual / straight","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department of Health and Social Care","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department of Health and Social Care","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","ESTYN","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Property","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","No function","70","70","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Home Office","Unknown","840","800","35540","29860"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Project Delivery","240","240","37530","33210"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Defence","Unknown","220","210","35700","32720"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Analysis","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","No function","180","180","41220","34460"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Analysis","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Finance","50","50","46910","45230"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Human Resources","60","60","39410","34400"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","No function","710","690","27460","22570"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland Office","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
