"Status","Year","Ethnicity","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - East and North East","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - East and North East","EO","160","160","31010","31060"
"New entrant CS","2021","Asian","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - South","EO","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - West and North West","AA/AO","70","60","23930","24660"
"New entrant CS","2021","Asian","Outer London - West and North West","EO","210","210","30720","31060"
"New entrant CS","2021","Asian","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - West and North West","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","EO","40","40","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands","AA/AO","150","150","20630","21010"
"New entrant CS","2021","Asian","West Midlands","EO","150","150","26830","27570"
"New entrant CS","2021","Asian","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Midlands","SEO/HEO","50","50","32890","31000"
"New entrant CS","2021","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Yorkshire","AA/AO","90","90","20530","21010"
"New entrant CS","2021","Asian","West Yorkshire","EO","160","160","27280","27570"
"New entrant CS","2021","Asian","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Yorkshire","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","EO","50","50","[c]","[c]"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","40","30","[c]","[c]"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cheshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Devon","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","EO","50","50","28910","29290"
"New entrant CS","2021","Black","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Greater Manchester","EO","50","50","[c]","[c]"
"New entrant CS","2021","Black","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inner London - East","AA/AO","120","120","24970","25110"
"New entrant CS","2021","Black","Inner London - East","EO","270","260","30570","31060"
"New entrant CS","2021","Black","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inner London - East","SEO/HEO","90","80","37940","38890"
"New entrant CS","2021","Black","Inner London - East","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Black","Inner London - West","AA/AO","90","90","24390","24100"
"New entrant CS","2021","Black","Inner London - West","EO","170","160","29000","29000"
