"Status","Year","Sex","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Ayrshire and North Ayrshire mainland","SEO/HEO","110","100","33600","31990"
"In post","2021","Male","East Cumbria","AA/AO","150","140","22070","21050"
"In post","2021","Male","East Cumbria","EO","130","120","24730","25190"
"In post","2021","Male","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Cumbria","SEO/HEO","80","80","34520","33300"
"In post","2021","Male","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","EO","70","60","27440","27570"
"In post","2021","Male","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","940","920","27950","24610"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","350","340","32210","33650"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","210","210","42070","40580"
"In post","2021","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","50","50","[c]","[c]"
"In post","2021","Male","East Kent","AA/AO","450","440","22440","21430"
"In post","2021","Male","East Kent","EO","1270","1180","27340","27280"
"In post","2021","Male","East Kent","G6/G7","50","50","56310","52460"
"In post","2021","Male","East Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Kent","SEO/HEO","360","350","34860","33300"
"In post","2021","Male","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","AA/AO","50","50","[c]","[c]"
"In post","2021","Male","East Lancashire","EO","90","80","27180","27570"
"In post","2021","Male","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","EO","40","30","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","AA/AO","70","70","21600","21010"
"In post","2021","Male","East Merseyside","EO","180","170","27760","27570"
"In post","2021","Male","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Merseyside","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Male","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","AA/AO","590","560","26710","26300"
"In post","2021","Male","East Riding of Yorkshire","EO","450","430","28810","26930"
"In post","2021","Male","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Riding of Yorkshire","SEO/HEO","150","140","40740","38160"
"In post","2021","Male","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","AA/AO","310","300","31290","33590"
"In post","2021","Male","East Surrey","EO","90","90","32880","31880"
"In post","2021","Male","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Surrey","SEO/HEO","60","60","45080","41500"
"In post","2021","Male","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","AA/AO","410","400","23730","21010"
"In post","2021","Male","East Sussex CC","EO","260","240","27710","27570"
"In post","2021","Male","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Sussex CC","SEO/HEO","110","110","37640","36730"
"In post","2021","Male","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","EO","80","80","30960","31060"
"In post","2021","Male","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","AA/AO","150","150","28330","24180"
"In post","2021","Male","Essex Haven Gateway","EO","250","240","30470","29290"
"In post","2021","Male","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Haven Gateway","SEO/HEO","120","120","44030","39000"
"In post","2021","Male","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","AA/AO","80","80","23540","24180"
"In post","2021","Male","Essex Thames Gateway","EO","120","120","29420","29290"
"In post","2021","Male","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","AA/AO","250","240","22220","21010"
"In post","2021","Male","Falkirk","EO","300","270","30860","33650"
"In post","2021","Male","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Falkirk","SEO/HEO","90","90","38480","39500"
"In post","2021","Male","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","AA/AO","500","490","23030","22850"
"In post","2021","Male","Flintshire and Wrexham","EO","370","350","28530","27570"
"In post","2021","Male","Flintshire and Wrexham","G6/G7","30","30","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Flintshire and Wrexham","SEO/HEO","150","150","38650","37600"
"In post","2021","Male","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Glasgow City","AA/AO","1660","1580","21120","21010"
"In post","2021","Male","Glasgow City","EO","1460","1400","27710","27570"
"In post","2021","Male","Glasgow City","G6/G7","610","600","60640","61010"
"In post","2021","Male","Glasgow City","SCS","40","40","[c]","[c]"
"In post","2021","Male","Glasgow City","SEO/HEO","1560","1510","36950","35110"
"In post","2021","Male","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire","AA/AO","170","160","25690","21830"
"In post","2021","Male","Gloucestershire","EO","220","210","27760","27570"
"In post","2021","Male","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gloucestershire","SEO/HEO","130","120","36110","33840"
"In post","2021","Male","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester North East","AA/AO","150","140","23750","21070"
"In post","2021","Male","Greater Manchester North East","EO","230","230","27910","27570"
"In post","2021","Male","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester North East","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Male","Greater Manchester North East","Unknown","30","30","[c]","[c]"
"In post","2021","Male","Greater Manchester North West","AA/AO","350","340","23000","21010"
"In post","2021","Male","Greater Manchester North West","EO","220","210","27860","27570"
"In post","2021","Male","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester North West","SEO/HEO","50","50","37540","34810"
"In post","2021","Male","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester South East","AA/AO","260","250","21110","21010"
"In post","2021","Male","Greater Manchester South East","EO","170","160","27310","27570"
"In post","2021","Male","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester South East","SEO/HEO","70","60","35830","33300"
"In post","2021","Male","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester South West","AA/AO","770","730","20430","20140"
"In post","2021","Male","Greater Manchester South West","EO","880","850","25830","25560"
"In post","2021","Male","Greater Manchester South West","G6/G7","340","330","56090","52580"
"In post","2021","Male","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Greater Manchester South West","SEO/HEO","970","950","34230","31810"
"In post","2021","Male","Greater Manchester South West","Unknown","80","70","32440","31420"
"In post","2021","Male","Gwent Valleys","AA/AO","100","90","21040","21010"
"In post","2021","Male","Gwent Valleys","EO","140","130","27640","27570"
"In post","2021","Male","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gwent Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gwent Valleys","SEO/HEO","60","60","39280","37410"
"In post","2021","Male","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gwynedd","AA/AO","150","140","21250","21010"
"In post","2021","Male","Gwynedd","EO","80","80","27570","27570"
"In post","2021","Male","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gwynedd","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Gwynedd","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Male","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hackney and Newham","AA/AO","250","240","24230","25110"
"In post","2021","Male","Hackney and Newham","EO","410","390","30800","31060"
"In post","2021","Male","Hackney and Newham","G6/G7","150","140","63830","59320"
"In post","2021","Male","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hackney and Newham","SEO/HEO","380","370","39260","38850"
"In post","2021","Male","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Haringey and Islington","AA/AO","350","340","29820","31730"
"In post","2021","Male","Haringey and Islington","EO","220","210","31800","31060"
"In post","2021","Male","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Haringey and Islington","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Haringey and Islington","SEO/HEO","60","60","43790","43240"
"In post","2021","Male","Haringey and Islington","Unknown","30","30","[c]","[c]"
"In post","2021","Male","Harrow and Hillingdon","AA/AO","270","260","25410","25630"
"In post","2021","Male","Harrow and Hillingdon","EO","1050","930","29400","29080"
"In post","2021","Male","Harrow and Hillingdon","G6/G7","50","50","[c]","[c]"
"In post","2021","Male","Harrow and Hillingdon","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Harrow and Hillingdon","SEO/HEO","350","340","36880","36340"
"In post","2021","Male","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hartlepool and Stockton-on-Tees","AA/AO","390","370","24690","22850"
"In post","2021","Male","Hartlepool and Stockton-on-Tees","EO","200","190","28660","27570"
"In post","2021","Male","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hartlepool and Stockton-on-Tees","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hartlepool and Stockton-on-Tees","SEO/HEO","70","60","40000","38160"
"In post","2021","Male","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Heart of Essex","AA/AO","220","210","27460","28400"
"In post","2021","Male","Heart of Essex","EO","130","120","29460","29290"
"In post","2021","Male","Heart of Essex","G6/G7","30","30","[c]","[c]"
"In post","2021","Male","Heart of Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Heart of Essex","SEO/HEO","80","80","39190","36410"
"In post","2021","Male","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Herefordshire, County of","AA/AO","130","130","27740","22500"
"In post","2021","Male","Herefordshire, County of","EO","60","60","28890","26930"
"In post","2021","Male","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hertfordshire","AA/AO","300","300","26960","25390"
"In post","2021","Male","Hertfordshire","EO","350","340","30540","29290"
"In post","2021","Male","Hertfordshire","G6/G7","130","130","61010","59730"
"In post","2021","Male","Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hertfordshire","SEO/HEO","300","290","39770","38750"
"In post","2021","Male","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hounslow and Richmond upon Thames","AA/AO","490","470","27960","25630"
"In post","2021","Male","Hounslow and Richmond upon Thames","EO","440","420","30490","29520"
"In post","2021","Male","Hounslow and Richmond upon Thames","G6/G7","80","70","57700","57460"
"In post","2021","Male","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Hounslow and Richmond upon Thames","SEO/HEO","360","350","39210","37850"
"In post","2021","Male","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","130","120","22640","21430"
"In post","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","EO","200","190","29620","27570"
"In post","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","110","110","40370","39500"
"In post","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","220","220","21910","20920"
"In post","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","170","170","29420","27840"
"In post","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","120","120","39040","37530"
"In post","2021","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Isle of Anglesey","EO","60","60","26850","26670"
"In post","2021","Male","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Male","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Male","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Isle of Wight","AA/AO","340","320","26230","25790"
"In post","2021","Male","Isle of Wight","EO","100","90","29240","27570"
