"Status","Year","Profession_of_post","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Psychology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Riding of Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Riding of Yorkshire","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Psychology","East Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Sussex CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Essex Haven Gateway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Falkirk","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Flintshire and Wrexham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Glasgow City","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Glasgow City","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Gloucestershire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Greater Manchester North East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Greater Manchester North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Greater Manchester North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Greater Manchester South East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Greater Manchester South West","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Hackney and Newham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Haringey and Islington","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Hartlepool and Stockton-on-Tees","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Heart of Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Hertfordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Hertfordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Hounslow and Richmond upon Thames","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Kent Thames Gateway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Kent Thames Gateway","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Psychology","Kingston upon Hull, City of","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","Psychology","Lambeth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Lambeth","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Lancaster and Wyre","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Lancaster and Wyre","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Leeds","Ministry of Justice","40","40","[c]","[c]"
"In post","2022","Psychology","Leicester","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Leicestershire CC and Rutland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Leicestershire CC and Rutland","Ministry of Justice","50","50","33700","30450"
"In post","2022","Psychology","Lewisham and Southwark","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Lincolnshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Liverpool","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Liverpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Medway","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Mid Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Mid Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Milton Keynes","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Monmouthshire and Newport","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North and West Norfolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North Lanarkshire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","North Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Northumberland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Norwich and East Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Norwich and East Norfolk","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Nottingham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Oxfordshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Oxfordshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Perth and Kinross, and Stirling","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Perth and Kinross, and Stirling","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Peterborough","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Sandwell","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Sefton","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Sheffield","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Sheffield","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Shropshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Solihull","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Somerset CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South and West Derbyshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South and West Derbyshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South Nottinghamshire","Ministry of Justice","80","70","32800","29750"
"In post","2022","Psychology","South Teesside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","South West Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Staffordshire CC","Ministry of Justice","100","100","31270","29060"
"In post","2022","Psychology","Suffolk CC","Ministry of Justice","50","50","37780","31180"
"In post","2022","Psychology","Swansea","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Tower Hamlets","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Tyneside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wakefield","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wandsworth","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wandsworth","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Warrington","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Warwickshire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Surrey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Surrey","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","West Sussex (South West)","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Westminster","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Westminster","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wiltshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wiltshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wiltshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wirral","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Worcestershire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Worcestershire CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","York","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","York","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Aberdeen City and Aberdeenshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Angus and Dundee City","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Antrim and Newtownabbey","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Antrim and Newtownabbey","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Antrim and Newtownabbey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Ards and North Down","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Armagh City, Banbridge and Craigavon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Barking & Dagenham and Havering","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Barnet","Department of Health and Social Care","490","480","42950","40070"
"In post","2022","Science and Engineering","Barnet","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Barnsley, Doncaster and Rotherham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Barnsley, Doncaster and Rotherham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","2820","2760","39780","39950"
"In post","2022","Science and Engineering","Bedford","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bedford","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bedford","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bedford","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Belfast","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Belfast","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Berkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Berkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Berkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Berkshire","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","Science and Engineering","Bexley and Greenwich","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Department of Health and Social Care","130","120","36060","35610"
"In post","2022","Science and Engineering","Birmingham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bournemouth, Christchurch and Poole","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bournemouth, Christchurch and Poole","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Bridgend and Neath Port Talbot","Department of Health and Social Care","[c]","[c]","[c]","[c]"
