"Status","Year","Disability","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","UK Intellectual Property Office","80","70","37410","37140"
"In post","2021","Declared disabled","East Wales","United Kingdom Statistics Authority","220","210","33680","31090"
"In post","2021","Declared disabled","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Welsh Government (excl. agencies)","190","180","40800","37410"
"In post","2021","Declared disabled","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","200","170","25560","27570"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","160","150","28530","27380"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","50","40","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Crown Office and Procurator Fiscal Service","40","40","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Department for Work and Pensions (excl. agencies)","520","460","25160","27570"
"In post","2021","Declared disabled","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","HM Revenue and Customs (excl. agencies)","200","180","28180","25560"
"In post","2021","Declared disabled","Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Ministry of Defence (excl. agencies)","60","60","28590","26670"
"In post","2021","Declared disabled","Eastern Scotland","National Records of Scotland","50","40","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Registers of Scotland","120","110","31890","30080"
"In post","2021","Declared disabled","Eastern Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Scottish Government (excl. agencies)","520","500","41010","36140"
"In post","2021","Declared disabled","Eastern Scotland","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Scottish Prison Service","230","210","34160","33650"
"In post","2021","Declared disabled","Eastern Scotland","Social Security Scotland","40","40","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Department for Work and Pensions (excl. agencies)","300","270","28940","29290"
"In post","2021","Declared disabled","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","HM Courts and Tribunals Service","30","30","[c]","[c]"
"In post","2021","Declared disabled","Essex","HM Prison and Probation Service","80","70","28540","28200"
"In post","2021","Declared disabled","Essex","HM Revenue and Customs (excl. agencies)","110","100","32370","31810"
"In post","2021","Declared disabled","Essex","Home Office (incl. agencies)","60","50","26560","26410"
"In post","2021","Declared disabled","Essex","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Ministry of Defence (excl. agencies)","70","60","35320","33300"
"In post","2021","Declared disabled","Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","840","810","36900","34130"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","290","280","37440","37320"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","90","80","40680","36970"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","370","320","26400","27570"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","40","30","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","70","60","22120","20100"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","180","160","29920","28380"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","130","110","35390","31810"
