"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Female","Asian","240","230","41010","35200"
"Leaver Dept.","2021","Inner London - West","Female","Black","160","150","37480","34950"
"Leaver Dept.","2021","Inner London - West","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Female","Mixed","100","100","43310","39040"
"Leaver Dept.","2021","Inner London - West","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Female","Undeclared","70","60","42080","39650"
"Leaver Dept.","2021","Inner London - West","Female","Unknown","710","590","43010","38750"
"Leaver Dept.","2021","Inner London - West","Female","White","1170","1080","47610","42890"
"Leaver Dept.","2021","Inner London - West","Male","Asian","160","150","39230","35010"
"Leaver Dept.","2021","Inner London - West","Male","Black","70","60","38370","34470"
"Leaver Dept.","2021","Inner London - West","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Male","Mixed","70","70","41980","35070"
"Leaver Dept.","2021","Inner London - West","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Male","Undeclared","80","80","46080","41120"
"Leaver Dept.","2021","Inner London - West","Male","Unknown","610","520","43370","38820"
"Leaver Dept.","2021","Inner London - West","Male","White","980","910","46970","41970"
"Leaver Dept.","2021","Kent","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Female","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Male","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Female","White","70","70","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Male","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Female","White","170","150","29850","25040"
"Leaver Dept.","2021","Merseyside","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Male","White","100","100","28320","24890"
"Leaver Dept.","2021","North Eastern Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Female","White","200","190","26460","23850"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Male","White","110","110","28300","27230"
"Leaver Dept.","2021","Outer London - East and North East","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Female","White","50","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Male","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Female","White","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Male","White","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
