"Status","Year","Organisation","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of the Public Guardian","50-59","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","50-59","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","50-59","West Midlands","150","140","26300","21410"
"In post","2022","Office of the Public Guardian","60-64","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"In post","2022","Office of the Public Guardian","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","60-64","West Midlands","50","40","[c]","[c]"
"In post","2022","Office of the Public Guardian","65+","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Public Guardian","65+","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","50-59","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","60-64","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Scottish Charity Regulator","65+","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","20-29","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","30-39","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","30-39","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","40-49","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","50-59","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","60-64","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","65+","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","65+","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","20-29","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","20-29","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","30-39","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","30-39","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","40-49","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","40-49","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","50-59","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","60-64","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","23760","21520"
"In post","2022","Planning Inspectorate","20-29","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","20-29","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","20-29","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","33030","32780"
"In post","2022","Planning Inspectorate","30-39","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","30-39","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","36000","32780"
"In post","2022","Planning Inspectorate","40-49","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","40-49","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectorate","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","32770","27530"
